Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings
2010-08-21,Charlotte,Atlanta,Atlanta,6,7
2010-08-21,Merida,Dallas,Dallas,3,4
2010-08-21,Monterrey,San Antonio,San Antonio,6,8
2010-08-21,Calgary,Vancouver,Calgary,3,1
2010-08-21,Seattle,Denver,Denver,6,7
2010-08-21,Phoenix,Los Angeles,Los Angeles,2,18
2010-08-21,Tijuana,Oakland,Oakland,2,3
2010-08-21,Nashville,Birmingham,Birmingham,4,8
2010-08-22,Nashville,Birmingham,Birmingham,0,2
2010-08-22,Charlotte,Atlanta,Atlanta,3,11
2010-08-22,Merida,Dallas,Dallas,0,2
2010-08-22,Monterrey,San Antonio,Monterrey,6,4
2010-08-22,Seattle,Denver,Seattle,2,0
2010-08-22,Calgary,Vancouver,Calgary,7,1
2010-08-22,Phoenix,Los Angeles,Los Angeles,2,3
2010-08-23,Charlotte,Nashville,Nashville,3,6
2010-08-23,Oakland,Phoenix,Phoenix,7,8
2010-08-23,Dallas,San Antonio,Dallas,2,1
2010-08-23,Merida,Monterrey,Monterrey,2,9
2010-08-23,Calgary,Seattle,Seattle,3,6
2010-08-23,Denver,Vancouver,Vancouver,0,2
2010-08-23,Tijuana,Los Angeles,Tijuana,6,1
2010-08-24,Denver,Vancouver,Vancouver,4,10
2010-08-24,Merida,Monterrey,Monterrey,4,6
2010-08-24,Calgary,Seattle,Calgary,6,1
2010-08-24,Tijuana,Los Angeles,Los Angeles,1,2
2010-08-24,Dallas,San Antonio,San Antonio,3,12
2010-08-24,Atlanta,Birmingham,Birmingham,6,12
2010-08-25,Denver,Vancouver,Vancouver,2,14
2010-08-25,Merida,Monterrey,Merida,10,3
2010-08-25,Calgary,Seattle,Calgary,6,5
2010-08-25,Charlotte,Nashville,Charlotte,12,6
2010-08-25,Tijuana,Los Angeles,Los Angeles,2,5
2010-08-25,Dallas,San Antonio,Dallas,5,1
2010-08-26,Denver,Vancouver,Vancouver,3,4
2010-08-26,Merida,Monterrey,Merida,5,4
2010-08-26,Calgary,Seattle,Seattle,5,6
2010-08-26,Los Angeles,Phoenix,Los Angeles,6,4
2010-08-26,Atlanta,Birmingham,Atlanta,10,0
2010-08-26,Charlotte,Nashville,Charlotte,6,1
2010-08-26,Dallas,San Antonio,Dallas,6,5
2010-08-27,Monterrey,San Antonio,Monterrey,3,2
2010-08-27,Merida,Dallas,Dallas,1,3
2010-08-27,Vancouver,Calgary,Vancouver,10,3
2010-08-27,Seattle,Denver,Denver,7,8
2010-08-27,Nashville,Birmingham,Birmingham,1,5
2010-08-27,Atlanta,Charlotte,Charlotte,1,4
2010-08-27,Los Angeles,Phoenix,Los Angeles,7,1
2010-08-27,Tijuana,Oakland,Tijuana,7,2
2010-08-28,Monterrey,San Antonio,San Antonio,0,1
2010-08-28,Merida,Dallas,Dallas,1,6
2010-08-28,Vancouver,Calgary,Calgary,3,6
2010-08-28,Seattle,Denver,Denver,2,10
2010-08-28,Nashville,Birmingham,Birmingham,1,2
2010-08-28,Atlanta,Charlotte,Atlanta,10,9
2010-08-28,Los Angeles,Phoenix,Los Angeles,4,2
2010-08-28,Tijuana,Oakland,Oakland,1,9
2010-08-28,Vancouver,Calgary,Vancouver,6,3
2010-08-29,Monterrey,San Antonio,San Antonio,2,5
2010-08-29,Merida,Dallas,Merida,3,2
2010-08-29,Vancouver,Calgary,Vancouver,5,3
2010-08-29,Seattle,Denver,Seattle,11,5
2010-08-29,Nashville,Birmingham,Nashville,10,0
2010-08-29,Atlanta,Charlotte,Charlotte,6,7
2010-08-29,Los Angeles,Phoenix,Los Angeles,8,7
2010-08-29,Tijuana,Oakland,Oakland,5,6
2010-08-30,San Antonio,Calgary,Calgary,2,3
2010-08-30,Nashville,Oakland,Nashville,7,5
2010-08-30,Seattle,Dallas,Dallas,2,6
2010-08-30,Atlanta,Los Angeles,Atlanta,5,2
2010-08-30,Tijuana,Birmingham,Birmingham,2,3
2010-08-30,Vancouver,Monterrey,Monterrey,1,3
2010-08-30,Phoenix,Charlotte,Phoenix,2,1
2010-08-30,Merida,Denver,Merida,8,4
2010-08-31,San Antonio,Calgary,Calgary,5,7
2010-08-31,Nashville,Oakland,Nashville,5,4
2010-08-31,Atlanta,Los Angeles,Los Angeles,3,4
2010-08-31,Tijuana,Birmingham,Birmingham,0,4
2010-08-31,Vancouver,Monterrey,Vancouver,4,3
2010-08-31,Phoenix,Charlotte,Phoenix,10,1
2010-08-31,Merida,Denver,Denver,0,1
2010-09-01,San Antonio,Calgary,Calgary,1,5
2010-09-01,Nashville,Oakland,Nashville,8,5
2010-09-01,Seattle,Dallas,Dallas,1,2
2010-09-01,Atlanta,Los Angeles,Atlanta,4,3
2010-09-01,Tijuana,Birmingham,Birmingham,4,14
2010-09-01,Vancouver,Monterrey,Vancouver,4,2
2010-09-01,Phoenix,Charlotte,Charlotte,4,8
2010-09-01,Merida,Denver,Denver,3,8
2010-09-02,Atlanta,Phoenix,Phoenix,0,6
2010-09-02,Monterrey,Seattle,Seattle,1,11
2010-09-02,Los Angeles,Nashville,Los Angeles,3,1
2010-09-02,Calgary,San Antonio,Calgary,5,2
2010-09-02,Denver,Dallas,Dallas,4,12
2010-09-03,Oakland,Birmingham,Oakland,8,6
2010-09-03,Vancouver,Merida,Vancouver,4,0
2010-09-03,Atlanta,Phoenix,Atlanta,8,7
2010-09-03,Monterrey,Seattle,Seattle,0,7
2010-09-03,Calgary,San Antonio,Calgary,5,2
2010-09-03,Denver,Dallas,Denver,4,2
2010-09-04,Oakland,Birmingham,Oakland,14,1
2010-09-04,Vancouver,Merida,Vancouver,7,2
2010-09-04,Tijuana,Charlotte,Charlotte,3,8
2010-09-04,Atlanta,Phoenix,Phoenix,3,5
2010-09-04,Monterrey,Seattle,Seattle,1,4
2010-09-04,Los Angeles,Nashville,Los Angeles,4,2
2010-09-04,Calgary,San Antonio,San Antonio,2,5
2010-09-04,Denver,Dallas,Denver,8,4
2010-09-05,Oakland,Birmingham,Oakland,1,0
2010-09-05,Vancouver,Merida,Merida,2,4
2010-09-05,Tijuana,Charlotte,Charlotte,0,4
2010-09-05,Seattle,Monterrey,Monterrey,2,3
2010-09-06,Calgary,Merida,Merida,2,3
2010-09-06,San Antonio,Vancouver,Vancouver,2,5
2010-09-06,Charlotte,Phoenix,Charlotte,11,4
2010-09-06,Birmingham,Oakland,Birmingham,2,1
2010-09-06,Dallas,Denver,Dallas,7,6
2010-09-06,Tijuana,Atlanta,Tijuana,6,2
2010-09-06,Seattle,Monterrey,Seattle,5,4
2010-09-06,Nashville,Los Angeles,Nashville,7,6
2010-09-07,Calgary,Merida,Merida,1,9
2010-09-07,San Antonio,Vancouver,Vancouver,3,8
2010-09-07,Dallas,Denver,Denver,0,10
2010-09-07,Tijuana,Atlanta,Atlanta,3,5
2010-09-07,Seattle,Monterrey,Seattle,1,0
2010-09-07,Nashville,Los Angeles,Nashville,6,1
2010-09-08,Calgary,Merida,Merida,3,4
2010-09-08,San Antonio,Vancouver,San Antonio,8,4
2010-09-08,Birmingham,Oakland,Oakland,4,6
2010-09-08,Dallas,Denver,Dallas,3,0
2010-09-08,Tijuana,Atlanta,Tijuana,2,1
2010-09-09,Los Angeles,Charlotte,Charlotte,7,8
2010-09-09,Dallas,Vancouver,Dallas,2,1
2010-09-09,Seattle,Merida,Seattle,8,2
2010-09-09,Denver,San Antonio,Denver,8,1
2010-09-09,Atlanta,Tijuana,Atlanta,5,3
2010-09-09,Phoenix,Birmingham,Phoenix,9,2
2010-09-09,Calgary,Monterrey,Calgary,6,4
2010-09-09,Oakland,Nashville,Nashville,0,1
2010-09-10,Los Angeles,Charlotte,Charlotte,3,7
2010-09-10,Dallas,Vancouver,Vancouver,3,5
2010-09-10,Denver,San Antonio,Denver,14,12
2010-09-10,Atlanta,Tijuana,Tijuana,1,6
2010-09-10,Phoenix,Birmingham,Birmingham,3,7
2010-09-10,Calgary,Monterrey,Monterrey,1,4
2010-09-10,Oakland,Nashville,Oakland,7,2
2010-09-11,Los Angeles,Charlotte,Charlotte,0,4
2010-09-11,Seattle,Merida,Seattle,7,2
2010-09-11,Denver,San Antonio,Denver,3,2
2010-09-11,Atlanta,Tijuana,Tijuana,3,8
2010-09-11,Phoenix,Birmingham,Birmingham,2,11
2010-09-11,Calgary,Monterrey,Monterrey,2,9
2010-09-11,Oakland,Nashville,Oakland,12,0
2010-09-12,San Antonio,Merida,Merida,1,2
2010-09-12,Calgary,Vancouver,Calgary,12,6
2010-09-12,Birmingham,Charlotte,Charlotte,2,11
2010-09-12,Los Angeles,Oakland,Los Angeles,8,3
2010-09-12,Denver,Seattle,Denver,5,4
2010-09-12,Nashville,Atlanta,Nashville,5,3
2010-09-12,Dallas,Monterrey,Monterrey,2,5
2010-09-12,Tijuana,Phoenix,Tijuana,4,2
2010-09-13,Nashville,Atlanta,Nashville,4,3
2010-09-13,Dallas,Monterrey,Dallas,7,5
2010-09-13,Tijuana,Phoenix,Tijuana,6,5
2010-09-13,San Antonio,Merida,Merida,2,14
2010-09-13,Calgary,Vancouver,Vancouver,2,10
2010-09-13,Birmingham,Charlotte,Charlotte,3,4
2010-09-13,Denver,Seattle,Denver,3,2
2010-09-14,Nashville,Atlanta,Atlanta,1,3
2010-09-14,Dallas,Monterrey,Dallas,18,4
2010-09-14,Tijuana,Phoenix,Phoenix,1,3
2010-09-14,Calgary,Vancouver,Vancouver,4,7
2010-09-14,Los Angeles,Oakland,Oakland,3,4
2010-09-14,Denver,Seattle,Seattle,4,5
2010-09-15,Nashville,Atlanta,Nashville,4,3
2010-09-15,Dallas,Monterrey,Dallas,7,6
2010-09-15,Tijuana,Phoenix,Tijuana,10,6
2010-09-15,Merida,San Antonio,San Antonio,1,5
2010-09-15,Denver,Calgary,Denver,6,2
2010-09-15,Birmingham,Charlotte,Birmingham,4,1
2010-09-15,Seattle,Vancouver,Vancouver,2,14
2010-09-15,Los Angeles,Oakland,Oakland,4,5
2010-09-16,Charlotte,Atlanta,Atlanta,3,6
2010-09-16,Phoenix,Oakland,Phoenix,4,2
2010-09-16,Monterrey,Dallas,Monterrey,7,5
2010-09-16,Los Angeles,Tijuana,Los Angeles,17,2
2010-09-16,Seattle,Vancouver,Vancouver,3,4
2010-09-16,Birmingham,Nashville,Birmingham,10,3
2010-09-16,Merida,San Antonio,Merida,8,1
2010-09-16,Denver,Calgary,Denver,11,10
2010-09-17,Charlotte,Atlanta,Atlanta,3,11
2010-09-17,Phoenix,Oakland,Oakland,2,11
2010-09-17,Monterrey,Dallas,Monterrey,5,0
2010-09-17,Los Angeles,Tijuana,Tijuana,2,4
2010-09-17,Seattle,Vancouver,Vancouver,1,7
2010-09-17,Birmingham,Nashville,Birmingham,5,4
2010-09-17,Merida,San Antonio,Merida,6,5
2010-09-17,Denver,Calgary,Calgary,5,10
2010-09-18,Charlotte,Atlanta,Atlanta,1,6
2010-09-18,Phoenix,Oakland,Oakland,0,15
2010-09-18,Monterrey,Dallas,Monterrey,5,2
2010-09-18,Los Angeles,Tijuana,Los Angeles,7,4
2010-09-18,Seattle,Vancouver,Vancouver,8,10
2010-09-18,Birmingham,Nashville,Birmingham,4,0
2010-09-18,Merida,San Antonio,San Antonio,5,13
2010-09-18,Denver,Calgary,Denver,3,1
2010-09-19,Birmingham,Atlanta,Birmingham,6,3
2010-09-19,Nashville,Charlotte,Charlotte,1,12
2010-09-19,Oakland,Tijuana,Tijuana,1,2
2010-09-19,Vancouver,Seattle,Vancouver,4,0
2010-09-19,Monterrey,Merida,Monterrey,6,1
2010-09-19,San Antonio,Dallas,San Antonio,5,4
2010-09-19,Phoenix,Los Angeles,Los Angeles,4,5
2010-09-19,Calgary,Denver,Denver,2,7
2010-09-20,Birmingham,Atlanta,Atlanta,4,9
2010-09-20,Nashville,Charlotte,Charlotte,6,9
2010-09-20,Oakland,Tijuana,Oakland,10,8
2010-09-20,Vancouver,Seattle,Seattle,3,5
2010-09-20,Monterrey,Merida,Monterrey,2,0
2010-09-20,San Antonio,Dallas,San Antonio,6,4
2010-09-20,Phoenix,Los Angeles,Los Angeles,4,10
2010-09-20,Calgary,Denver,Calgary,10,3
2010-09-21,Birmingham,Atlanta,Atlanta,3,7
2010-09-21,Nashville,Charlotte,Charlotte,0,2
2010-09-21,Oakland,Tijuana,Oakland,6,1
2010-09-21,Vancouver,Seattle,Vancouver,7,5
2010-09-21,Monterrey,Merida,Monterrey,3,2
2010-09-21,San Antonio,Dallas,San Antonio,7,3
2010-09-21,Phoenix,Los Angeles,Los Angeles,3,16
2010-09-21,Calgary,Denver,Calgary,5,1
2010-09-22,Atlanta,Nashville,Atlanta,5,3
2010-09-22,Dallas,Merida,Merida,7,8
2010-09-22,Charlotte,Birmingham,Birmingham,2,3
2010-09-22,Oakland,Los Angeles,Oakland,5,4
2010-09-22,Phoenix,Tijuana,Tijuana,3,4
2010-09-22,Vancouver,Seattle,Vancouver,10,8
2010-09-23,Seattle,Calgary,Seattle,5,4
2010-09-23,Vancouver,Denver,Denver,0,2
2010-09-23,San Antonio,Monterrey,Monterrey,2,17
2010-09-23,Atlanta,Nashville,Nashville,4,10
2010-09-23,Dallas,Merida,Dallas,4,0
2010-09-23,Charlotte,Birmingham,Charlotte,4,2
2010-09-23,Oakland,Los Angeles,Los Angeles,4,11
2010-09-23,Phoenix,Tijuana,Tijuana,3,6
2010-09-24,Vancouver,Denver,Vancouver,5,4
2010-09-24,San Antonio,Monterrey,Monterrey,4,5
2010-09-24,Atlanta,Nashville,Nashville,2,11
2010-09-24,Dallas,Merida,Merida,4,5
2010-09-24,Charlotte,Birmingham,Birmingham,3,5
2010-09-24,Oakland,Los Angeles,Los Angeles,3,7
2010-09-24,Phoenix,Tijuana,Phoenix,9,5
2010-09-25,Seattle,Calgary,Seattle,10,5
2010-09-25,Vancouver,Denver,Denver,5,8
2010-09-25,San Antonio,Monterrey,San Antonio,8,7
2010-09-25,Atlanta,Nashville,Atlanta,2,0
2010-09-25,Charlotte,Birmingham,Birmingham,6,9
2010-09-25,Dallas,Merida,Dallas,13,5
2010-09-25,Oakland,Los Angeles,Los Angeles,2,4
2010-09-25,Phoenix,Tijuana,Phoenix,4,2
2010-08-18,Vancouver,Calgary,Tie in regulation,5,5,Vancouver,7,6,18
2010-08-20,Nashville,Birmingham,Tie in regulation,1,1,Birmingham,3,9,21
2010-08-19,Tijuana,Oakland,Tie in regulation,2,2,Oakland,3,5,6
2010-08-23,Tijuana,Los Angeles,Tie in regulation,0,0,Los Angeles,2,3,4
2010-08-23,Atlanta,Birmingham,Tie in regulation,3,3,Atlanta,5,4,12
2010-08-24,Charlotte,Nashville,Tie in regulation,7,7,Nashville,7,10,12
2010-08-24,Oakland,Phoenix,Tie in regulation,0,0,Phoenix,1,2,5
2010-08-25,Oakland,Phoenix,Tie in regulation,3,3,Phoenix,3,4,39
2010-08-25,Atlanta,Birmingham,Tie in regulation,2,2,Birmingham,3,4,5
2010-08-26,Tijuana,Oakland,Tie in regulation,3,3,Oakland,5,6,12
2010-08-31,Seattle,Dallas,Tie in regulation,3,3,Dallas,5,6,24
2010-09-03,Tijuana,Charlotte,Tie in regulation,5,5,Tijuana,8,7,4
2010-09-03,Los Angeles,Nashville,Tie in regulation,4,4,Nashville,4,6,10
2010-09-05,Nashville,Los Angeles,Tie in regulation,5,5,Nashville,7,6,11
2010-09-07,Charlotte,Phoenix,Tie in regulation,5,5,Charlotte,8,6,5
2010-09-07,Birmingham,Oakland,Tie in regulation,3,3,Birmingham,5,3,4
2010-09-08,Charlotte,Phoenix,Tie in regulation,3,3,Charlotte,6,5,30
2010-09-10,Seattle,Merida,Tie in regulation,5,5,Seattle,6,5,12
2010-09-11,Dallas,Vancouver,Tie in regulation,0,0,Vancouver,1,2,3
2010-09-13,Los Angeles,Oakland,Tie in regulation,5,5,Oakland,6,8,5
2010-09-14,San Antonio,Merida,Tie in regulation,4,4,Merida,4,5,18
2010-09-14,Birmingham,Charlotte,Tie in regulation,6,6,Charlotte,6,7,6
2010-09-24,Seattle,Calgary,Tie in regulation,3,3,Calgary,3,4,16
2010-09-22,San Antonio,Monterrey,Tie in regulation,2,2,San Antonio,3,2,4
2010-08-16,San Antonio,Merida,Tie in regulation,3,3,Merida,4,5,35
2010-09-22,Calgary,Denver,Tie in regulation,3,3,Calgary,6,4,6
