Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings,Sim Number
2010-07-20,Seattle,Dallas,Dallas,3,7,,,,,2
2010-07-20,Charlotte,Oakland,Charlotte,8,1,,,,,2
2010-07-20,Birmingham,Los Angeles,Los Angeles,0,4,,,,,2
2010-07-20,Vancouver,Merida,Merida,0,8,,,,,2
2010-07-20,San Antonio,Denver,San Antonio,9,1,,,,,2
2010-07-20,Nashville,Phoenix,Phoenix,1,3,,,,,2
2010-07-21,Phoenix,Charlotte,Phoenix,7,6,,,,,2
2010-07-21,Merida,Denver,Merida,1,0,,,,,2
2010-07-21,Tijuana,Birmingham,Birmingham,2,13,,,,,2
2010-07-21,Vancouver,Dallas,Vancouver,10,7,,,,,2
2010-07-21,Atlanta,Oakland,Oakland,1,4,,,,,2
2010-07-21,Los Angeles,Nashville,Los Angeles,5,0,,,,,2
2010-07-22,Phoenix,Charlotte,Charlotte,1,3,,,,,2
2010-07-22,Merida,Denver,Merida,6,3,,,,,2
2010-07-22,Tijuana,Birmingham,Birmingham,2,6,,,,,2
2010-07-22,Vancouver,Dallas,Dallas,2,6,,,,,2
2010-07-22,Atlanta,Oakland,Atlanta,7,6,,,,,2
2010-07-22,Seattle,Monterrey,Seattle,2,1,,,,,2
2010-07-22,Los Angeles,Nashville,Los Angeles,6,5,,,,,2
2010-07-22,San Antonio,Calgary,San Antonio,7,3,,,,,2
2010-07-23,Phoenix,Charlotte,Phoenix,8,6,,,,,2
2010-07-23,Merida,Denver,Denver,5,6,,,,,2
2010-07-23,Tijuana,Birmingham,Birmingham,5,7,,,,,2
2010-07-23,Vancouver,Dallas,Dallas,0,1,,,,,2
2010-07-23,Atlanta,Oakland,Atlanta,3,2,,,,,2
2010-07-23,Seattle,Monterrey,Seattle,1,0,,,,,2
2010-07-23,Los Angeles,Nashville,Los Angeles,9,6,,,,,2
2010-07-24,San Antonio,Vancouver,San Antonio,3,1,,,,,2
2010-07-24,Oakland,Charlotte,Oakland,13,6,,,,,2
2010-07-24,Atlanta,Los Angeles,Atlanta,2,1,,,,,2
2010-07-24,Calgary,Dallas,Dallas,2,3,,,,,2
2010-07-24,Phoenix,Birmingham,Phoenix,6,5,,,,,2
2010-07-25,Monterrey,Denver,Denver,2,12,,,,,2
2010-07-25,Tijuana,Nashville,Nashville,2,3,,,,,2
2010-07-25,Seattle,Merida,Merida,2,6,,,,,2
2010-07-25,San Antonio,Vancouver,Vancouver,2,4,,,,,2
2010-07-25,Oakland,Charlotte,Oakland,1,0,,,,,2
2010-07-25,Atlanta,Los Angeles,Los Angeles,6,8,,,,,2
2010-07-25,Calgary,Dallas,Dallas,4,13,,,,,2
2010-07-25,Phoenix,Birmingham,Phoenix,10,7,,,,,2
2010-07-26,Monterrey,Denver,Denver,1,4,,,,,2
2010-07-26,Tijuana,Nashville,Nashville,6,10,,,,,2
2010-07-26,Seattle,Merida,Merida,2,6,,,,,2
2010-07-26,Oakland,Charlotte,Oakland,4,3,,,,,2
2010-07-26,Atlanta,Los Angeles,Los Angeles,2,3,,,,,2
2010-07-26,Calgary,Dallas,Dallas,3,8,,,,,2
2010-07-26,Phoenix,Birmingham,Phoenix,2,1,,,,,2
2010-07-27,Monterrey,Denver,Monterrey,4,3,,,,,2
2010-07-27,Tijuana,Nashville,Tijuana,6,5,,,,,2
2010-07-27,Seattle,Merida,Seattle,8,5,,,,,2
2010-07-27,Oakland,Atlanta,Oakland,9,0,,,,,2
2010-07-27,Charlotte,Phoenix,Charlotte,3,2,,,,,2
2010-07-27,Dallas,Calgary,Dallas,5,3,,,,,2
2010-07-28,San Antonio,Seattle,Seattle,1,2,,,,,2
2010-07-28,Monterrey,Vancouver,Monterrey,8,7,,,,,2
2010-07-28,Los Angeles,Birmingham,Birmingham,1,3,,,,,2
2010-07-28,Nashville,Tijuana,Nashville,11,5,,,,,2
2010-07-28,Denver,Merida,Denver,7,6,,,,,2
2010-07-28,Oakland,Atlanta,Oakland,4,0,,,,,2
2010-07-28,Charlotte,Phoenix,Phoenix,2,3,,,,,2
2010-07-29,San Antonio,Seattle,San Antonio,8,4,,,,,2
2010-07-29,Monterrey,Vancouver,Monterrey,5,3,,,,,2
2010-07-29,Los Angeles,Birmingham,Los Angeles,6,4,,,,,2
2010-07-29,Oakland,Atlanta,Oakland,6,2,,,,,2
2010-07-29,Charlotte,Phoenix,Phoenix,1,4,,,,,2
2010-07-29,Dallas,Calgary,Calgary,1,6,,,,,2
2010-07-30,San Antonio,Seattle,San Antonio,3,1,,,,,2
2010-07-30,Los Angeles,Birmingham,Los Angeles,11,4,,,,,2
2010-07-30,Nashville,Tijuana,Tijuana,8,11,,,,,2
2010-07-30,Denver,Merida,Merida,3,12,,,,,2
2010-07-31,Merida,Vancouver,Merida,8,1,,,,,2
2010-07-31,Calgary,Monterrey,Monterrey,3,5,,,,,2
2010-07-31,Nashville,Oakland,Nashville,6,2,,,,,2
2010-07-31,Tijuana,Charlotte,Tijuana,5,2,,,,,2
2010-07-31,Dallas,Seattle,Seattle,3,18,,,,,2
2010-07-31,Birmingham,Phoenix,Birmingham,3,2,,,,,2
2010-07-31,Denver,San Antonio,Denver,16,5,,,,,2
2010-08-01,Merida,Vancouver,Merida,4,2,,,,,2
2010-08-01,Calgary,Monterrey,Monterrey,5,7,,,,,2
2010-08-01,Nashville,Oakland,Nashville,7,6,,,,,2
2010-08-01,Tijuana,Charlotte,Charlotte,6,8,,,,,2
2010-08-01,Los Angeles,Atlanta,Atlanta,8,9,,,,,2
2010-08-02,Merida,Vancouver,Vancouver,7,13,,,,,2
2010-08-02,Calgary,Monterrey,Monterrey,4,14,,,,,2
2010-08-02,Nashville,Oakland,Oakland,8,9,,,,,2
2010-08-02,Tijuana,Charlotte,Charlotte,5,7,,,,,2
2010-08-02,Dallas,Seattle,Seattle,2,10,,,,,2
2010-08-02,Los Angeles,Atlanta,Atlanta,1,14,,,,,2
2010-08-02,Birmingham,Phoenix,Phoenix,1,4,,,,,2
2010-08-02,Denver,San Antonio,San Antonio,2,4,,,,,2
2010-08-03,Phoenix,Atlanta,Phoenix,5,4,,,,,2
2010-08-03,Dallas,Vancouver,Vancouver,3,4,,,,,2
2010-08-03,Calgary,San Antonio,San Antonio,2,8,,,,,2
2010-08-03,Oakland,Birmingham,Oakland,4,3,,,,,2
2010-08-03,Denver,Monterrey,Monterrey,5,8,,,,,2
2010-08-04,Merida,Seattle,Seattle,2,3,,,,,2
2010-08-04,Charlotte,Tijuana,Charlotte,5,4,,,,,2
2010-08-04,Nashville,Los Angeles,Los Angeles,1,7,,,,,2
2010-08-04,Phoenix,Atlanta,Atlanta,4,12,,,,,2
2010-08-04,Dallas,Vancouver,Vancouver,4,10,,,,,2
2010-08-04,Calgary,San Antonio,San Antonio,3,10,,,,,2
2010-08-04,Oakland,Birmingham,Oakland,7,6,,,,,2
2010-08-04,Denver,Monterrey,Monterrey,2,9,,,,,2
2010-08-05,Merida,Seattle,Merida,7,6,,,,,2
2010-08-05,Charlotte,Tijuana,Charlotte,10,8,,,,,2
2010-08-05,Nashville,Los Angeles,Nashville,8,3,,,,,2
2010-08-05,Phoenix,Atlanta,Phoenix,4,3,,,,,2
2010-08-05,Dallas,Vancouver,Dallas,6,3,,,,,2
2010-08-05,Calgary,San Antonio,Calgary,7,5,,,,,2
2010-08-05,Oakland,Birmingham,Oakland,20,7,,,,,2
2010-08-05,Denver,Monterrey,Monterrey,4,17,,,,,2
2010-08-06,Merida,Seattle,Seattle,2,8,,,,,2
2010-08-06,Charlotte,Tijuana,Tijuana,8,9,,,,,2
2010-08-06,Nashville,Los Angeles,Nashville,8,3,,,,,2
2010-08-06,Atlanta,Phoenix,Phoenix,2,7,,,,,2
2010-08-07,Oakland,Nashville,Oakland,5,4,,,,,2
2010-08-07,Merida,Calgary,Merida,4,3,,,,,2
2010-08-07,Seattle,San Antonio,Seattle,8,3,,,,,2
2010-08-07,Birmingham,Tijuana,Tijuana,2,7,,,,,2
2010-08-07,Los Angeles,Charlotte,Los Angeles,3,2,,,,,2
2010-08-07,Dallas,Denver,Denver,5,8,,,,,2
2010-08-07,Atlanta,Phoenix,Phoenix,1,5,,,,,2
2010-08-08,Oakland,Nashville,Oakland,10,2,,,,,2
2010-08-08,Merida,Calgary,Merida,12,10,,,,,2
2010-08-08,Seattle,San Antonio,Seattle,7,3,,,,,2
2010-08-08,Birmingham,Tijuana,Tijuana,0,7,,,,,2
2010-08-08,Los Angeles,Charlotte,Los Angeles,9,3,,,,,2
2010-08-08,Dallas,Denver,Denver,3,5,,,,,2
2010-08-08,Vancouver,Monterrey,Monterrey,3,7,,,,,2
2010-08-08,Atlanta,Phoenix,Atlanta,5,2,,,,,2
2010-08-09,Oakland,Nashville,Oakland,5,4,,,,,2
2010-08-09,Merida,Calgary,Calgary,3,12,,,,,2
2010-08-09,Seattle,San Antonio,Seattle,5,4,,,,,2
2010-08-09,Birmingham,Tijuana,Birmingham,4,1,,,,,2
2010-08-09,Los Angeles,Charlotte,Los Angeles,6,3,,,,,2
2010-08-09,Dallas,Denver,Denver,2,5,,,,,2
2010-08-09,Vancouver,Monterrey,Monterrey,2,4,,,,,2
2010-08-10,Monterrey,Seattle,Seattle,3,8,,,,,2
2010-08-10,Birmingham,Oakland,Birmingham,9,3,,,,,2
2010-08-10,Denver,Dallas,Denver,3,1,,,,,2
2010-08-10,Charlotte,Los Angeles,Los Angeles,1,10,,,,,2
2010-08-10,Phoenix,Nashville,Phoenix,7,6,,,,,2
2010-08-10,Vancouver,San Antonio,Vancouver,13,2,,,,,2
2010-08-10,Tijuana,Atlanta,Tijuana,5,2,,,,,2
2010-08-11,Monterrey,Seattle,Monterrey,2,1,,,,,2
2010-08-11,Calgary,Merida,Merida,2,4,,,,,2
2010-08-11,Birmingham,Oakland,Birmingham,4,3,,,,,2
2010-08-11,Denver,Dallas,Denver,4,1,,,,,2
2010-08-11,Charlotte,Los Angeles,Charlotte,4,2,,,,,2
2010-08-11,Phoenix,Nashville,Nashville,0,2,,,,,2
2010-08-11,Vancouver,San Antonio,Vancouver,5,1,,,,,2
2010-08-11,Tijuana,Atlanta,Atlanta,2,8,,,,,2
2010-08-12,Monterrey,Seattle,Seattle,1,4,,,,,2
2010-08-12,Calgary,Merida,Merida,4,8,,,,,2
2010-08-12,Birmingham,Oakland,Oakland,5,7,,,,,2
2010-08-12,Denver,Dallas,Denver,9,4,,,,,2
2010-08-12,Charlotte,Los Angeles,Charlotte,7,1,,,,,2
2010-08-12,Phoenix,Nashville,Nashville,5,14,,,,,2
2010-08-12,Vancouver,San Antonio,Vancouver,13,4,,,,,2
2010-08-12,Tijuana,Atlanta,Atlanta,1,3,,,,,2
2010-07-04,Los Angeles,Phoenix,Tie in regulation,6,6,Los Angeles,8,7,9,2
2010-07-05,Vancouver,Calgary,Tie in regulation,3,3,Calgary,3,7,6,2
2010-07-11,Birmingham,Nashville,Tie in regulation,2,2,Nashville,3,5,5,2
2010-07-11,Seattle,Vancouver,Tie in regulation,6,6,Seattle,8,6,5,2
2010-07-14,Merida,San Antonio,Tie in regulation,2,2,Merida,8,4,12,2
2010-07-14,Calgary,Vancouver,Tie in regulation,3,3,Calgary,6,4,3,2
2010-07-15,Denver,Seattle,Tie in regulation,5,5,Denver,6,5,10,2
2010-07-16,Phoenix,Tijuana,Tie in regulation,5,5,Tijuana,6,9,16,2
2010-07-18,Nashville,Phoenix,Tie in regulation,5,5,Nashville,6,5,6,2
2010-07-21,Seattle,Monterrey,Tie in regulation,4,4,Monterrey,5,7,10,2
2010-07-21,San Antonio,Calgary,Tie in regulation,1,1,Calgary,2,4,42,2
2010-07-23,San Antonio,Calgary,Tie in regulation,2,2,San Antonio,4,3,10,2
2010-07-26,San Antonio,Vancouver,Tie in regulation,6,6,Vancouver,7,8,23,2
2010-07-28,Dallas,Calgary,Tie in regulation,2,2,Calgary,2,4,30,2
2010-07-29,Nashville,Tijuana,Tie in regulation,4,4,Tijuana,4,6,6,2
2010-07-29,Denver,Merida,Tie in regulation,1,1,Merida,3,5,10,2
2010-07-30,Monterrey,Vancouver,Tie in regulation,5,5,Vancouver,7,10,5,2
2010-07-31,Los Angeles,Atlanta,Tie in regulation,3,3,Los Angeles,4,3,15,2
2010-08-01,Dallas,Seattle,Tie in regulation,2,2,Dallas,3,2,3,2
2010-08-01,Birmingham,Phoenix,Tie in regulation,3,3,Phoenix,3,4,6,2
2010-08-01,Denver,San Antonio,Tie in regulation,5,5,San Antonio,7,8,23,2
2010-08-07,Vancouver,Monterrey,Tie in regulation,3,3,Vancouver,6,5,5,2
2010-08-10,Calgary,Merida,Tie in regulation,3,3,Merida,4,9,6,2
2010-07-10,Charlotte,Nashville,Tie in regulation,7,7,Nashville,8,10,6,2
2010-07-04,Vancouver,Calgary,Tie in regulation,8,8,Vancouver,9,8,10,2
2010-08-13,,,,,,,,,,2,2
2010-08-14,,,,,,,,,,2,2
2010-08-15,,,,,,,,,,2,2
2010-08-16,Nashville,Charlotte,Nashville,4,3,,,,,2
2010-08-16,Los Angeles,Tijuana,Los Angeles,3,0,,,,,2
2010-08-16,Merida,Monterrey,Merida,4,2,,,,,2
2010-08-16,Vancouver,Seattle,Seattle,0,4,,,,,2
2010-08-16,Dallas,San Antonio,San Antonio,3,4,,,,,2
2010-08-16,Atlanta,Birmingham,Birmingham,1,10,,,,,2
2010-08-16,Calgary,Denver,Denver,4,5,,,,,2
2010-08-16,Oakland,Phoenix,Phoenix,5,13,,,,,2
2010-08-17,Oakland,Phoenix,Phoenix,2,3,,,,,2
2010-08-17,Calgary,Denver,Calgary,13,3,,,,,2
2010-08-17,Atlanta,Birmingham,Atlanta,4,0,,,,,2
2010-08-17,Nashville,Charlotte,Nashville,3,2,,,,,2
2010-08-17,Los Angeles,Tijuana,Los Angeles,11,4,,,,,2
2010-08-17,Merida,Monterrey,Monterrey,3,4,,,,,2
2010-08-17,Vancouver,Seattle,Seattle,2,3,,,,,2
2010-08-17,Dallas,San Antonio,Dallas,8,7,,,,,2
2010-08-18,Oakland,Phoenix,Oakland,7,5,,,,,2
2010-08-18,Calgary,Denver,Calgary,2,1,,,,,2
2010-08-18,Atlanta,Birmingham,Atlanta,6,5,,,,,2
2010-08-18,Nashville,Charlotte,Nashville,9,3,,,,,2
2010-08-18,Los Angeles,Tijuana,Los Angeles,13,2,,,,,2
2010-08-18,Merida,Monterrey,Monterrey,0,6,,,,,2
2010-08-18,Vancouver,Seattle,Seattle,7,10,,,,,2
2010-08-18,Dallas,San Antonio,Dallas,3,0,,,,,2
2010-08-19,Oakland,Phoenix,Phoenix,2,5,,,,,2
2010-08-19,Calgary,Denver,Calgary,10,4,,,,,2
2010-08-19,Atlanta,Birmingham,Atlanta,5,3,,,,,2
2010-08-19,San Antonio,Dallas,Dallas,7,13,,,,,2
2010-08-19,Tijuana,Los Angeles,Tijuana,9,6,,,,,2
2010-08-19,Nashville,Charlotte,Nashville,7,6,,,,,2
2010-08-19,Monterrey,Merida,Monterrey,5,3,,,,,2
2010-08-20,Charlotte,Birmingham,Charlotte,4,3,,,,,2
2010-08-20,Atlanta,Nashville,Atlanta,11,6,,,,,2
2010-08-20,Phoenix,Oakland,Oakland,4,8,,,,,2
2010-08-20,Monterrey,Merida,Merida,3,5,,,,,2
2010-08-20,Calgary,Seattle,Seattle,2,3,,,,,2
2010-08-20,San Antonio,Dallas,San Antonio,5,2,,,,,2
2010-08-20,Tijuana,Los Angeles,Tijuana,6,2,,,,,2
2010-08-20,Charlotte,Birmingham,Charlotte,9,0,,,,,2
2010-08-21,Charlotte,Birmingham,Charlotte,3,2,,,,,2
2010-08-21,Atlanta,Nashville,Atlanta,4,3,,,,,2
2010-08-21,Vancouver,Denver,Denver,2,6,,,,,2
2010-08-21,Phoenix,Oakland,Phoenix,9,0,,,,,2
2010-08-21,Monterrey,Merida,Merida,0,3,,,,,2
2010-08-21,Calgary,Seattle,Calgary,5,4,,,,,2
2010-08-21,San Antonio,Dallas,Dallas,3,6,,,,,2
2010-08-21,Tijuana,Los Angeles,Los Angeles,0,2,,,,,2
2010-08-22,Atlanta,Nashville,Nashville,3,7,,,,,2
2010-08-22,Phoenix,Oakland,Phoenix,5,1,,,,,2
2010-08-22,Monterrey,Merida,Monterrey,6,2,,,,,2
2010-08-22,Calgary,Seattle,Calgary,18,1,,,,,2
2010-08-22,San Antonio,Dallas,San Antonio,5,4,,,,,2
2010-08-22,Tijuana,Los Angeles,Tijuana,9,7,,,,,2
2010-08-23,Charlotte,Nashville,Nashville,2,5,,,,,2
2010-08-23,Denver,Calgary,Calgary,0,4,,,,,2
2010-08-23,Monterrey,Dallas,Dallas,5,10,,,,,2
2010-08-23,Los Angeles,Phoenix,Los Angeles,2,1,,,,,2
2010-08-23,Oakland,Tijuana,Tijuana,3,4,,,,,2
2010-08-24,Vancouver,Seattle,Vancouver,18,5,,,,,2
2010-08-24,Los Angeles,Phoenix,Phoenix,2,4,,,,,2
2010-08-24,Oakland,Tijuana,Oakland,6,5,,,,,2
2010-08-24,Charlotte,Nashville,Nashville,4,8,,,,,2
2010-08-24,Denver,Calgary,Denver,4,3,,,,,2
2010-08-24,Atlanta,Birmingham,Birmingham,0,5,,,,,2
2010-08-24,San Antonio,Merida,Merida,1,2,,,,,2
2010-08-24,Monterrey,Dallas,Dallas,5,6,,,,,2
2010-08-25,Vancouver,Seattle,Vancouver,3,1,,,,,2
2010-08-25,Los Angeles,Phoenix,Los Angeles,11,10,,,,,2
2010-08-25,Oakland,Tijuana,Tijuana,2,3,,,,,2
2010-08-25,Charlotte,Nashville,Nashville,2,7,,,,,2
2010-08-25,Denver,Calgary,Denver,8,5,,,,,2
2010-08-25,Atlanta,Birmingham,Birmingham,0,2,,,,,2
2010-08-25,Monterrey,Dallas,Dallas,3,7,,,,,2
2010-08-26,Vancouver,Seattle,Vancouver,4,2,,,,,2
2010-08-26,Oakland,Tijuana,Tijuana,1,2,,,,,2
2010-08-26,Merida,Dallas,Merida,5,2,,,,,2
2010-08-26,Atlanta,Charlotte,Charlotte,2,7,,,,,2
2010-08-26,Nashville,Birmingham,Birmingham,2,3,,,,,2
2010-08-26,Monterrey,San Antonio,San Antonio,6,9,,,,,2
2010-08-27,Phoenix,Tijuana,Phoenix,5,2,,,,,2
2010-08-27,Los Angeles,Oakland,Los Angeles,4,3,,,,,2
2010-08-27,Nashville,Birmingham,Birmingham,1,4,,,,,2
2010-08-27,Monterrey,San Antonio,San Antonio,2,3,,,,,2
2010-08-27,Merida,Dallas,Dallas,3,11,,,,,2
2010-08-27,Atlanta,Charlotte,Charlotte,5,6,,,,,2
2010-08-28,Phoenix,Tijuana,Phoenix,3,2,,,,,2
2010-08-28,Los Angeles,Oakland,Oakland,0,3,,,,,2
2010-08-28,Nashville,Birmingham,Nashville,8,5,,,,,2
2010-08-28,Monterrey,San Antonio,Monterrey,10,4,,,,,2
2010-08-28,Calgary,Denver,Calgary,4,2,,,,,2
2010-08-28,Merida,Dallas,Merida,8,2,,,,,2
2010-08-29,Phoenix,Tijuana,Phoenix,7,3,,,,,2
2010-08-29,Seattle,Vancouver,Vancouver,1,4,,,,,2
2010-08-29,Los Angeles,Oakland,Oakland,0,8,,,,,2
2010-08-29,Nashville,Birmingham,Nashville,5,2,,,,,2
2010-08-29,Calgary,Denver,Calgary,6,5,,,,,2
2010-08-29,Atlanta,Charlotte,Atlanta,4,1,,,,,2
2010-08-29,Merida,Dallas,Dallas,3,5,,,,,2
2010-08-30,Merida,Phoenix,Phoenix,1,8,,,,,2
2010-08-30,Birmingham,Vancouver,Birmingham,8,7,,,,,2
2010-08-30,Tijuana,San Antonio,San Antonio,1,9,,,,,2
2010-08-30,Monterrey,Los Angeles,Monterrey,4,3,,,,,2
2010-08-30,Seattle,Nashville,Seattle,6,2,,,,,2
2010-08-30,Dallas,Oakland,Dallas,6,4,,,,,2
2010-08-31,Merida,Phoenix,Merida,3,2,,,,,2
2010-08-31,Birmingham,Vancouver,Vancouver,5,9,,,,,2
2010-08-31,Tijuana,San Antonio,Tijuana,11,2,,,,,2
2010-08-31,Monterrey,Los Angeles,Monterrey,5,1,,,,,2
2010-08-31,Calgary,Charlotte,Charlotte,5,6,,,,,2
2010-08-31,Seattle,Nashville,Nashville,2,7,,,,,2
2010-08-31,Dallas,Oakland,Dallas,8,7,,,,,2
2010-08-31,Denver,Atlanta,Denver,9,2,,,,,2
2010-09-01,Merida,Phoenix,Merida,4,0,,,,,2
2010-09-01,Birmingham,Vancouver,Vancouver,0,8,,,,,2
2010-09-01,Tijuana,San Antonio,Tijuana,11,2,,,,,2
2010-09-01,Monterrey,Los Angeles,Los Angeles,1,3,,,,,2
2010-09-01,Calgary,Charlotte,Charlotte,4,7,,,,,2
2010-09-01,Seattle,Nashville,Nashville,3,7,,,,,2
2010-09-01,Dallas,Oakland,Oakland,1,15,,,,,2
2010-09-01,Denver,Atlanta,Atlanta,0,6,,,,,2
2010-09-02,Los Angeles,Monterrey,Los Angeles,10,7,,,,,2
2010-09-02,Oakland,Merida,Merida,5,6,,,,,2
2010-09-02,Charlotte,Vancouver,Charlotte,5,1,,,,,2
2010-09-02,Atlanta,Calgary,Atlanta,2,0,,,,,2
2010-09-02,Dallas,Phoenix,Phoenix,0,7,,,,,2
2010-09-03,Nashville,Denver,Denver,5,9,,,,,2
2010-09-03,Seattle,Birmingham,Seattle,5,3,,,,,2
2010-09-03,San Antonio,Tijuana,San Antonio,8,1,,,,,2
2010-09-03,Los Angeles,Monterrey,Monterrey,9,12,,,,,2
2010-09-03,Oakland,Merida,Merida,6,9,,,,,2
2010-09-03,Charlotte,Vancouver,Charlotte,3,1,,,,,2
2010-09-03,Atlanta,Calgary,Atlanta,6,5,,,,,2
2010-09-03,Dallas,Phoenix,Phoenix,4,10,,,,,2
2010-09-04,Nashville,Denver,Nashville,3,0,,,,,2
2010-09-04,Seattle,Birmingham,Seattle,8,6,,,,,2
2010-09-04,San Antonio,Tijuana,San Antonio,14,1,,,,,2
2010-09-04,Los Angeles,Monterrey,Los Angeles,6,5,,,,,2
2010-09-04,Oakland,Merida,Oakland,5,4,,,,,2
2010-09-04,Charlotte,Vancouver,Vancouver,1,4,,,,,2
2010-09-04,Atlanta,Calgary,Calgary,4,5,,,,,2
2010-09-04,Dallas,Phoenix,Phoenix,1,7,,,,,2
2010-09-05,Nashville,Denver,Nashville,5,2,,,,,2
2010-09-05,San Antonio,Tijuana,San Antonio,9,8,,,,,2
2010-09-05,Dallas,Los Angeles,Los Angeles,3,7,,,,,2
2010-09-05,Calgary,Atlanta,Calgary,3,2,,,,,2
2010-09-05,Phoenix,Monterrey,Phoenix,5,0,,,,,2
2010-09-06,Birmingham,Denver,Birmingham,6,2,,,,,2
2010-09-06,Seattle,Charlotte,Charlotte,5,11,,,,,2
2010-09-06,Tijuana,Merida,Merida,4,20,,,,,2
2010-09-06,San Antonio,Oakland,Oakland,6,7,,,,,2
2010-09-06,Nashville,Vancouver,Nashville,10,4,,,,,2
2010-09-06,Dallas,Los Angeles,Los Angeles,3,6,,,,,2
2010-09-06,Calgary,Atlanta,Atlanta,1,2,,,,,2
2010-09-06,Phoenix,Monterrey,Phoenix,6,2,,,,,2
2010-09-07,Birmingham,Denver,Birmingham,3,1,,,,,2
2010-09-07,Seattle,Charlotte,Seattle,5,4,,,,,2
2010-09-07,Tijuana,Merida,Merida,1,2,,,,,2
2010-09-07,San Antonio,Oakland,San Antonio,11,1,,,,,2
2010-09-07,Nashville,Vancouver,Nashville,7,5,,,,,2
2010-09-07,Calgary,Atlanta,Calgary,5,3,,,,,2
2010-09-07,Phoenix,Monterrey,Monterrey,1,7,,,,,2
2010-09-08,Birmingham,Denver,Denver,5,6,,,,,2
2010-09-08,Seattle,Charlotte,Seattle,8,5,,,,,2
2010-09-08,Tijuana,Merida,Merida,2,3,,,,,2
2010-09-08,Nashville,Vancouver,Vancouver,2,9,,,,,2
2010-09-08,Monterrey,Phoenix,Phoenix,0,8,,,,,2
2010-09-09,Atlanta,Vancouver,Vancouver,0,2,,,,,2
2010-09-09,Birmingham,Seattle,Seattle,0,9,,,,,2
2010-09-09,Charlotte,Denver,Charlotte,3,2,,,,,2
2010-09-09,Nashville,Calgary,Nashville,7,6,,,,,2
2010-09-09,Los Angeles,San Antonio,Los Angeles,4,1,,,,,2
2010-09-09,Tijuana,Dallas,Tijuana,3,2,,,,,2
2010-09-09,Merida,Oakland,Oakland,8,12,,,,,2
2010-09-09,Monterrey,Phoenix,Monterrey,5,1,,,,,2
2010-09-10,Atlanta,Vancouver,Atlanta,5,4,,,,,2
2010-09-10,Birmingham,Seattle,Birmingham,8,7,,,,,2
2010-09-10,Charlotte,Denver,Denver,0,6,,,,,2
2010-09-10,Nashville,Calgary,Calgary,0,2,,,,,2
2010-09-10,Los Angeles,San Antonio,San Antonio,3,5,,,,,2
2010-09-10,Tijuana,Dallas,Tijuana,2,1,,,,,2
2010-09-10,Merida,Oakland,Merida,6,5,,,,,2
2010-09-10,Monterrey,Phoenix,Monterrey,6,3,,,,,2
2010-09-11,Atlanta,Vancouver,Vancouver,7,8,,,,,2
2010-09-11,Birmingham,Seattle,Birmingham,2,0,,,,,2
2010-09-11,Charlotte,Denver,Charlotte,4,2,,,,,2
2010-09-11,Nashville,Calgary,Nashville,4,1,,,,,2
2010-09-11,Los Angeles,San Antonio,Los Angeles,7,5,,,,,2
2010-09-11,Tijuana,Dallas,Tijuana,12,3,,,,,2
2010-09-11,Merida,Oakland,Oakland,1,2,,,,,2
2010-09-12,Denver,Seattle,Denver,4,2,,,,,2
2010-09-12,Birmingham,Atlanta,Birmingham,5,3,,,,,2
2010-09-12,Oakland,Phoenix,Oakland,12,8,,,,,2
2010-09-12,Merida,San Antonio,San Antonio,1,7,,,,,2
2010-09-12,Nashville,Charlotte,Charlotte,6,17,,,,,2
2010-09-12,Dallas,Monterrey,Monterrey,3,4,,,,,2
2010-09-12,Calgary,Vancouver,Calgary,6,2,,,,,2
2010-09-12,Los Angeles,Tijuana,Tijuana,5,14,,,,,2
2010-09-13,Los Angeles,Tijuana,Los Angeles,7,2,,,,,2
2010-09-13,Calgary,Vancouver,Calgary,5,4,,,,,2
2010-09-13,Dallas,Monterrey,Dallas,3,2,,,,,2
2010-09-13,Denver,Seattle,Denver,2,1,,,,,2
2010-09-13,Birmingham,Atlanta,Atlanta,2,4,,,,,2
2010-09-13,Oakland,Phoenix,Phoenix,3,6,,,,,2
2010-09-13,Merida,San Antonio,Merida,2,0,,,,,2
2010-09-13,Nashville,Charlotte,Charlotte,3,4,,,,,2
2010-09-14,Los Angeles,Tijuana,Tijuana,1,3,,,,,2
2010-09-14,Calgary,Vancouver,Calgary,9,4,,,,,2
2010-09-14,Denver,Seattle,Denver,7,1,,,,,2
2010-09-14,Oakland,Phoenix,Phoenix,5,6,,,,,2
2010-09-14,Merida,San Antonio,Merida,8,1,,,,,2
2010-09-15,Los Angeles,Tijuana,Tijuana,1,8,,,,,2
2010-09-15,Calgary,Vancouver,Calgary,9,3,,,,,2
2010-09-15,Dallas,Monterrey,Dallas,5,4,,,,,2
2010-09-15,Seattle,Denver,Seattle,9,4,,,,,2
2010-09-15,Phoenix,Oakland,Phoenix,8,1,,,,,2
2010-09-15,Charlotte,Birmingham,Charlotte,6,3,,,,,2
2010-09-15,Atlanta,Nashville,Nashville,5,6,,,,,2
2010-09-15,Merida,San Antonio,Merida,4,3,,,,,2
2010-09-16,San Antonio,Monterrey,San Antonio,3,2,,,,,2
2010-09-16,Dallas,Merida,Merida,11,12,,,,,2
2010-09-16,Atlanta,Nashville,Atlanta,5,4,,,,,2
2010-09-16,Vancouver,Calgary,Calgary,0,2,,,,,2
