Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings,Sim Number
2010-05-21,Winnipeg,Detroit,Detroit,4,8,,,,,3
2010-05-21,Philadelphia,Montreal,Montreal,1,3,,,,,3
2010-05-21,Indianapolis,Chicago,Indianapolis,2,1,,,,,3
2010-05-21,New Haven,Pittsburgh,Pittsburgh,2,5,,,,,3
2010-05-21,Toronto,New York,New York,2,5,,,,,3
2010-05-21,St. Louis,Columbus,Columbus,0,3,,,,,3
2010-05-22,Akron,St. Paul,St. Paul,0,1,,,,,3
2010-05-22,Winnipeg,Detroit,Winnipeg,3,2,,,,,3
2010-05-22,Philadelphia,Montreal,Philadelphia,8,2,,,,,3
2010-05-22,Indianapolis,Chicago,Indianapolis,7,6,,,,,3
2010-05-22,Boston,"Washington, D.C.",Boston,4,2,,,,,3
2010-05-22,New Haven,Pittsburgh,Pittsburgh,8,12,,,,,3
2010-05-22,Toronto,New York,New York,1,3,,,,,3
2010-05-22,St. Louis,Columbus,St. Louis,4,1,,,,,3
2010-05-23,Akron,St. Paul,Akron,5,2,,,,,3
2010-05-23,Winnipeg,Detroit,Winnipeg,6,1,,,,,3
2010-05-23,Boston,"Washington, D.C.","Washington, D.C.",6,8,,,,,3
2010-05-23,New Haven,Pittsburgh,New Haven,4,3,,,,,3
2010-05-23,Toronto,New York,New York,0,1,,,,,3
2010-05-23,St. Louis,Columbus,Columbus,4,7,,,,,3
2010-05-24,Montreal,"Washington, D.C.",Montreal,4,2,,,,,3
2010-05-24,St. Paul,Detroit,St. Paul,5,1,,,,,3
2010-05-24,Pittsburgh,Boston,Pittsburgh,5,4,,,,,3
2010-05-24,Columbus,Chicago,Chicago,2,8,,,,,3
2010-05-24,Philadelphia,New York,Philadelphia,3,1,,,,,3
2010-05-25,Akron,St. Louis,Akron,10,6,,,,,3
2010-05-25,Winnipeg,Indianapolis,Indianapolis,1,10,,,,,3
2010-05-25,Toronto,New Haven,New Haven,1,6,,,,,3
2010-05-25,Montreal,"Washington, D.C.","Washington, D.C.",2,8,,,,,3
2010-05-25,St. Paul,Detroit,St. Paul,1,0,,,,,3
2010-05-25,Columbus,Chicago,Chicago,1,14,,,,,3
2010-05-25,Philadelphia,New York,New York,3,4,,,,,3
2010-05-26,Akron,St. Louis,Akron,6,3,,,,,3
2010-05-26,Toronto,New Haven,New Haven,2,3,,,,,3
2010-05-26,Montreal,"Washington, D.C.",Montreal,8,3,,,,,3
2010-05-26,St. Paul,Detroit,Detroit,1,7,,,,,3
2010-05-26,Pittsburgh,Boston,Boston,1,10,,,,,3
2010-05-26,Columbus,Chicago,Columbus,4,3,,,,,3
2010-05-26,Philadelphia,New York,Philadelphia,7,0,,,,,3
2010-05-27,Akron,St. Louis,St. Louis,5,6,,,,,3
2010-05-27,Winnipeg,Indianapolis,Winnipeg,6,2,,,,,3
2010-05-27,Toronto,New Haven,New Haven,3,14,,,,,3
2010-05-27,Pittsburgh,New York,New York,3,5,,,,,3
2010-05-28,Indianapolis,St. Paul,St. Paul,0,11,,,,,3
2010-05-28,St. Louis,Akron,Akron,2,14,,,,,3
2010-05-28,Winnipeg,Columbus,Winnipeg,5,3,,,,,3
2010-05-28,New Haven,Toronto,Toronto,0,3,,,,,3
2010-05-28,Detroit,Chicago,Detroit,2,0,,,,,3
2010-05-28,"Washington, D.C.",Boston,"Washington, D.C.",10,8,,,,,3
2010-05-28,Montreal,Philadelphia,Philadelphia,4,5,,,,,3
2010-05-28,Pittsburgh,New York,Pittsburgh,9,6,,,,,3
2010-05-29,Indianapolis,St. Paul,Indianapolis,8,7,,,,,3
2010-05-29,St. Louis,Akron,St. Louis,3,2,,,,,3
2010-05-29,New Haven,Toronto,Toronto,4,5,,,,,3
2010-05-29,Detroit,Chicago,Detroit,5,4,,,,,3
2010-05-29,"Washington, D.C.",Boston,"Washington, D.C.",2,1,,,,,3
2010-05-29,Montreal,Philadelphia,Philadelphia,4,6,,,,,3
2010-05-29,Pittsburgh,New York,New York,4,7,,,,,3
2010-05-30,St. Louis,Akron,St. Louis,4,1,,,,,3
2010-05-30,Winnipeg,Columbus,Winnipeg,8,3,,,,,3
2010-05-30,Detroit,Chicago,Chicago,4,5,,,,,3
2010-05-30,"Washington, D.C.",Boston,Boston,4,17,,,,,3
2010-05-30,Montreal,Philadelphia,Montreal,10,5,,,,,3
2010-05-31,Boston,Toronto,Boston,4,3,,,,,3
2010-05-31,Columbus,Winnipeg,Columbus,5,4,,,,,3
2010-05-31,"Washington, D.C.",Montreal,"Washington, D.C.",6,2,,,,,3
2010-05-31,Chicago,Indianapolis,Indianapolis,5,16,,,,,3
2010-05-31,New York,Philadelphia,New York,4,2,,,,,3
2010-05-31,Detroit,St. Louis,St. Louis,3,7,,,,,3
2010-05-31,Pittsburgh,New Haven,Pittsburgh,8,3,,,,,3
2010-06-01,Boston,Toronto,Toronto,3,9,,,,,3
2010-06-01,Columbus,Winnipeg,Columbus,3,1,,,,,3
2010-06-01,St. Paul,Akron,St. Paul,12,3,,,,,3
2010-06-01,Chicago,Indianapolis,Chicago,10,0,,,,,3
2010-06-01,New York,Philadelphia,Philadelphia,3,4,,,,,3
2010-06-01,Detroit,St. Louis,Detroit,5,2,,,,,3
2010-06-01,Pittsburgh,New Haven,Pittsburgh,8,1,,,,,3
2010-06-02,Boston,Toronto,Boston,11,4,,,,,3
2010-06-02,Columbus,Winnipeg,Winnipeg,3,5,,,,,3
2010-06-02,St. Paul,Akron,Akron,1,2,,,,,3
2010-06-02,"Washington, D.C.",Montreal,"Washington, D.C.",9,3,,,,,3
2010-06-02,Chicago,Indianapolis,Indianapolis,8,9,,,,,3
2010-06-02,New York,Philadelphia,Philadelphia,3,5,,,,,3
2010-06-02,Detroit,St. Louis,St. Louis,4,8,,,,,3
2010-06-02,Pittsburgh,New Haven,New Haven,4,5,,,,,3
2010-06-03,Columbus,St. Paul,Columbus,3,2,,,,,3
2010-06-03,St. Louis,Indianapolis,St. Louis,8,4,,,,,3
2010-06-03,Boston,"Washington, D.C.",Boston,4,2,,,,,3
2010-06-03,New York,Philadelphia,Philadelphia,3,4,,,,,3
2010-06-04,New Haven,Toronto,Toronto,2,6,,,,,3
2010-06-04,Montreal,Pittsburgh,Pittsburgh,6,12,,,,,3
2010-06-04,Chicago,Detroit,Chicago,4,2,,,,,3
2010-06-04,Columbus,St. Paul,Columbus,20,4,,,,,3
2010-06-04,St. Louis,Indianapolis,St. Louis,9,8,,,,,3
2010-06-04,New York,Philadelphia,Philadelphia,1,7,,,,,3
2010-06-04,Winnipeg,Akron,Akron,2,10,,,,,3
2010-06-05,New Haven,Toronto,New Haven,3,2,,,,,3
2010-06-05,Montreal,Pittsburgh,Montreal,3,2,,,,,3
2010-06-05,Chicago,Detroit,Detroit,4,9,,,,,3
2010-06-05,Columbus,St. Paul,Columbus,3,2,,,,,3
2010-06-05,St. Louis,Indianapolis,Indianapolis,2,6,,,,,3
2010-06-05,Boston,"Washington, D.C.",Boston,5,3,,,,,3
2010-06-05,New York,Philadelphia,Philadelphia,1,2,,,,,3
2010-06-05,Winnipeg,Akron,Akron,3,10,,,,,3
2010-06-06,New Haven,Toronto,New Haven,6,2,,,,,3
2010-06-06,Montreal,Pittsburgh,Pittsburgh,6,13,,,,,3
2010-06-06,Chicago,Detroit,Chicago,5,2,,,,,3
2010-06-07,"Washington, D.C.",Montreal,"Washington, D.C.",7,1,,,,,3
2010-06-07,Detroit,St. Paul,Detroit,3,2,,,,,3
2010-06-07,Boston,Pittsburgh,Pittsburgh,0,2,,,,,3
2010-06-07,Toronto,New York,Toronto,7,6,,,,,3
2010-06-07,New Haven,Philadelphia,Philadelphia,4,11,,,,,3
2010-06-07,Chicago,Akron,Akron,2,5,,,,,3
2010-06-07,Indianapolis,St. Louis,Indianapolis,6,0,,,,,3
2010-06-07,Columbus,Winnipeg,Winnipeg,2,5,,,,,3
2010-06-08,"Washington, D.C.",Montreal,Montreal,1,5,,,,,3
2010-06-08,Detroit,St. Paul,St. Paul,0,6,,,,,3
2010-06-08,Boston,Pittsburgh,Pittsburgh,10,22,,,,,3
2010-06-08,Toronto,New York,New York,2,8,,,,,3
2010-06-08,New Haven,Philadelphia,New Haven,5,3,,,,,3
2010-06-08,Indianapolis,St. Louis,St. Louis,0,3,,,,,3
2010-06-08,Columbus,Winnipeg,Winnipeg,2,5,,,,,3
2010-06-09,"Washington, D.C.",Montreal,"Washington, D.C.",4,1,,,,,3
2010-06-09,Detroit,St. Paul,Detroit,9,1,,,,,3
2010-06-09,Toronto,New York,New York,4,5,,,,,3
2010-06-09,New Haven,Philadelphia,New Haven,3,2,,,,,3
2010-06-09,Chicago,Akron,Akron,3,5,,,,,3
2010-06-09,Indianapolis,St. Louis,St. Louis,6,7,,,,,3
2010-06-09,Winnipeg,Columbus,Columbus,4,5,,,,,3
2010-06-10,Detroit,St. Louis,Detroit,4,3,,,,,3
2010-06-10,"Washington, D.C.",Boston,Boston,4,7,,,,,3
2010-06-10,Toronto,New Haven,Toronto,4,3,,,,,3
2010-06-10,Montreal,Philadelphia,Philadelphia,1,2,,,,,3
2010-06-10,Indianapolis,Chicago,Indianapolis,7,5,,,,,3
2010-06-10,Akron,St. Paul,Akron,5,4,,,,,3
2010-06-10,Pittsburgh,New York,New York,11,12,,,,,3
2010-06-10,Winnipeg,Columbus,Columbus,1,3,,,,,3
2010-06-11,Detroit,St. Louis,Detroit,7,2,,,,,3
2010-06-11,"Washington, D.C.",Boston,"Washington, D.C.",2,1,,,,,3
2010-06-11,Toronto,New Haven,New Haven,3,4,,,,,3
2010-06-11,Montreal,Philadelphia,Philadelphia,0,6,,,,,3
2010-06-11,Indianapolis,Chicago,Chicago,4,14,,,,,3
2010-06-11,Akron,St. Paul,Akron,4,3,,,,,3
2010-06-11,Pittsburgh,New York,New York,1,2,,,,,3
2010-06-12,Detroit,St. Louis,St. Louis,2,5,,,,,3
2010-06-12,Toronto,New Haven,New Haven,0,3,,,,,3
2010-06-12,Akron,St. Paul,St. Paul,0,3,,,,,3
2010-06-12,Pittsburgh,New York,New York,3,5,,,,,3
2010-06-13,Philadelphia,New York,Philadelphia,4,1,,,,,3
2010-06-13,St. Louis,Akron,Akron,5,8,,,,,3
2010-06-13,Indianapolis,St. Paul,Indianapolis,7,4,,,,,3
2010-06-13,Columbus,Chicago,Columbus,2,1,,,,,3
2010-06-13,Pittsburgh,Montreal,Montreal,1,7,,,,,3
2010-06-14,New Haven,"Washington, D.C.","Washington, D.C.",6,11,,,,,3
2010-06-14,Detroit,Winnipeg,Detroit,4,3,,,,,3
2010-06-14,Toronto,Boston,Toronto,5,4,,,,,3
2010-06-14,Philadelphia,New York,Philadelphia,9,5,,,,,3
2010-06-14,St. Louis,Akron,Akron,1,8,,,,,3
2010-06-14,Indianapolis,St. Paul,Indianapolis,14,4,,,,,3
2010-06-14,Columbus,Chicago,Columbus,9,4,,,,,3
2010-06-14,Pittsburgh,Montreal,Pittsburgh,8,2,,,,,3
2010-06-15,New Haven,"Washington, D.C.",New Haven,5,4,,,,,3
2010-06-15,Detroit,Winnipeg,Detroit,6,4,,,,,3
2010-06-15,Toronto,Boston,Boston,3,5,,,,,3
2010-06-15,Philadelphia,New York,Philadelphia,4,3,,,,,3
2010-06-15,St. Louis,Akron,Akron,2,3,,,,,3
2010-06-15,Indianapolis,St. Paul,Indianapolis,10,4,,,,,3
2010-06-15,Pittsburgh,Montreal,Pittsburgh,8,2,,,,,3
2010-06-16,New Haven,"Washington, D.C.","Washington, D.C.",2,5,,,,,3
2010-06-16,Detroit,Winnipeg,Detroit,2,1,,,,,3
2010-06-16,Akron,Chicago,Akron,4,3,,,,,3
2010-06-17,Montreal,Toronto,Montreal,6,5,,,,,3
2010-06-17,Philadelphia,Boston,Boston,1,4,,,,,3
2010-06-17,Winnipeg,Indianapolis,Winnipeg,4,2,,,,,3
2010-06-17,Pittsburgh,New Haven,Pittsburgh,4,1,,,,,3
2010-06-17,New York,"Washington, D.C.",New York,9,1,,,,,3
2010-06-17,St. Paul,Columbus,Columbus,5,6,,,,,3
2010-06-17,St. Louis,Detroit,St. Louis,10,8,,,,,3
2010-06-17,Akron,Chicago,Akron,9,8,,,,,3
2010-06-18,Montreal,Toronto,Montreal,7,1,,,,,3
2010-06-18,Philadelphia,Boston,Boston,1,2,,,,,3
2010-06-18,Winnipeg,Indianapolis,Indianapolis,2,12,,,,,3
2010-06-18,Pittsburgh,New Haven,New Haven,1,2,,,,,3
2010-06-18,New York,"Washington, D.C.","Washington, D.C.",0,4,,,,,3
2010-06-18,St. Paul,Columbus,Columbus,4,5,,,,,3
2010-06-18,St. Louis,Detroit,Detroit,3,7,,,,,3
2010-06-18,Akron,Chicago,Akron,5,4,,,,,3
2010-06-19,Montreal,Toronto,Montreal,3,2,,,,,3
2010-06-19,Philadelphia,Boston,Boston,0,3,,,,,3
2010-06-19,Winnipeg,Indianapolis,Winnipeg,6,3,,,,,3
2010-06-19,Pittsburgh,New Haven,Pittsburgh,5,0,,,,,3
2010-06-19,St. Paul,Columbus,St. Paul,5,4,,,,,3
2010-06-19,St. Louis,Detroit,St. Louis,7,6,,,,,3
2010-06-20,Detroit,Chicago,Detroit,6,3,,,,,3
2010-06-20,Boston,Toronto,Boston,5,0,,,,,3
2010-06-20,St. Paul,Indianapolis,Indianapolis,4,5,,,,,3
2010-06-20,Montreal,"Washington, D.C.","Washington, D.C.",2,4,,,,,3
2010-06-20,Columbus,St. Louis,Columbus,4,3,,,,,3
2010-06-21,New York,Pittsburgh,New York,7,3,,,,,3
2010-06-21,Detroit,Chicago,Detroit,5,3,,,,,3
2010-06-21,Akron,Winnipeg,Akron,6,1,,,,,3
2010-06-21,Boston,Toronto,Toronto,2,3,,,,,3
2010-06-21,St. Paul,Indianapolis,Indianapolis,0,8,,,,,3
2010-06-21,Montreal,"Washington, D.C.",Montreal,2,1,,,,,3
2010-06-21,Philadelphia,New Haven,New Haven,5,6,,,,,3
2010-06-21,Columbus,St. Louis,St. Louis,2,3,,,,,3
2010-06-22,New York,Pittsburgh,Pittsburgh,2,4,,,,,3
2010-06-22,Detroit,Chicago,Detroit,6,2,,,,,3
2010-06-22,Akron,Winnipeg,Akron,7,0,,,,,3
2010-06-22,Boston,Toronto,Boston,10,3,,,,,3
2010-06-22,St. Paul,Indianapolis,St. Paul,4,1,,,,,3
2010-06-22,Montreal,"Washington, D.C.",Montreal,3,2,,,,,3
2010-06-22,Columbus,St. Louis,St. Louis,1,16,,,,,3
2010-06-23,New York,Toronto,Toronto,1,5,,,,,3
2010-06-23,St. Louis,Columbus,St. Louis,4,3,,,,,3
2010-06-23,Pittsburgh,Boston,Boston,2,7,,,,,3
2010-06-23,St. Paul,Akron,St. Paul,1,0,,,,,3
2010-06-24,"Washington, D.C.",New Haven,New Haven,2,3,,,,,3
2010-06-24,Chicago,Indianapolis,Chicago,1,0,,,,,3
2010-06-24,Philadelphia,Montreal,Philadelphia,4,1,,,,,3
2010-06-24,New York,Toronto,Toronto,2,3,,,,,3
2010-06-24,Winnipeg,Detroit,Winnipeg,6,1,,,,,3
2010-06-24,St. Louis,Columbus,Columbus,1,6,,,,,3
2010-06-24,Pittsburgh,Boston,Boston,4,9,,,,,3
2010-06-24,St. Paul,Akron,Akron,4,5,,,,,3
2010-06-25,"Washington, D.C.",New Haven,"Washington, D.C.",5,3,,,,,3
2010-06-25,Chicago,Indianapolis,Chicago,4,1,,,,,3
2010-06-25,Philadelphia,Montreal,Philadelphia,5,3,,,,,3
2010-06-25,New York,Toronto,New York,7,4,,,,,3
2010-06-25,Winnipeg,Detroit,Detroit,3,4,,,,,3
2010-06-25,St. Louis,Columbus,Columbus,1,4,,,,,3
2010-06-25,Pittsburgh,Boston,Boston,3,4,,,,,3
2010-06-25,St. Paul,Akron,St. Paul,3,0,,,,,3
2010-06-26,"Washington, D.C.",New Haven,New Haven,3,5,,,,,3
2010-06-26,Chicago,Indianapolis,Chicago,2,1,,,,,3
2010-06-26,Philadelphia,Montreal,Philadelphia,3,1,,,,,3
2010-06-26,St. Paul,Detroit,St. Paul,8,2,,,,,3
2010-06-27,Indianapolis,Winnipeg,Winnipeg,6,8,,,,,3
2010-06-27,New Haven,Pittsburgh,New Haven,6,3,,,,,3
2010-06-27,Boston,Philadelphia,Boston,5,2,,,,,3
2010-06-27,Chicago,Columbus,Chicago,6,0,,,,,3
2010-06-27,Toronto,Montreal,Toronto,3,1,,,,,3
2010-06-27,Akron,St. Louis,Akron,7,2,,,,,3
2010-06-27,"Washington, D.C.",New York,New York,3,6,,,,,3
2010-06-27,St. Paul,Detroit,Detroit,1,5,,,,,3
2010-06-28,Indianapolis,Winnipeg,Indianapolis,11,4,,,,,3
2010-06-28,New Haven,Pittsburgh,New Haven,8,7,,,,,3
2010-06-28,Boston,Philadelphia,Boston,6,3,,,,,3
2010-06-28,Chicago,Columbus,Chicago,3,2,,,,,3
2010-06-28,Toronto,Montreal,Toronto,5,0,,,,,3
2010-06-28,Akron,St. Louis,Akron,1,0,,,,,3
2010-06-28,"Washington, D.C.",New York,"Washington, D.C.",9,5,,,,,3
2010-06-28,St. Paul,Detroit,Detroit,6,11,,,,,3
2010-06-29,Indianapolis,Winnipeg,Indianapolis,2,1,,,,,3
2010-06-29,New Haven,Pittsburgh,Pittsburgh,7,11,,,,,3
2010-06-29,Boston,Philadelphia,Boston,7,6,,,,,3
2010-06-29,Toronto,Montreal,Montreal,2,3,,,,,3
2010-06-29,"Washington, D.C.",New York,"Washington, D.C.",12,3,,,,,3
2010-05-08,"Washington, D.C.",New York,Tie in regulation,2,2,"Washington, D.C.",4,3,16,3
2010-05-09,Toronto,Boston,Tie in regulation,2,2,Boston,3,6,24,3
2010-05-09,Columbus,St. Louis,Tie in regulation,1,1,St. Louis,3,6,6,3
2010-05-09,Montreal,Pittsburgh,Tie in regulation,4,4,Montreal,6,5,5,3
2010-05-11,St. Louis,Detroit,Tie in regulation,3,3,St. Louis,6,5,5,3
2010-05-15,Montreal,Toronto,Tie in regulation,1,1,Toronto,2,3,6,3
2010-05-18,Boston,Pittsburgh,Tie in regulation,0,0,Boston,3,2,6,3
2010-05-19,New York,"Washington, D.C.",Tie in regulation,0,0,"Washington, D.C.",1,2,6,3
2010-05-21,Boston,"Washington, D.C.",Tie in regulation,3,3,Boston,4,3,10,3
2010-05-23,Philadelphia,Montreal,Tie in regulation,3,3,Montreal,3,6,3,3
2010-05-23,Indianapolis,Chicago,Tie in regulation,2,2,Indianapolis,3,2,5,3
2010-05-25,Pittsburgh,Boston,Tie in regulation,3,3,Pittsburgh,4,3,5,3
2010-05-26,Winnipeg,Indianapolis,Tie in regulation,2,2,Winnipeg,4,3,6,3
2010-05-29,Winnipeg,Columbus,Tie in regulation,5,5,Columbus,6,8,6,3
2010-05-30,Indianapolis,St. Paul,Tie in regulation,4,4,Indianapolis,5,4,23,3
2010-05-30,New Haven,Toronto,Tie in regulation,4,4,New Haven,6,5,12,3
2010-05-31,St. Paul,Akron,Tie in regulation,1,1,St. Paul,3,2,5,3
2010-06-01,"Washington, D.C.",Montreal,Tie in regulation,5,5,"Washington, D.C.",7,6,22,3
2010-06-03,Winnipeg,Akron,Tie in regulation,5,5,Akron,7,8,12,3
2010-06-04,Boston,"Washington, D.C.",Tie in regulation,3,3,Boston,5,4,6,3
2010-06-06,Columbus,Winnipeg,Tie in regulation,3,3,Winnipeg,3,6,9,3
2010-06-08,Chicago,Akron,Tie in regulation,0,0,Chicago,3,2,18,3
2010-06-09,Boston,Pittsburgh,Tie in regulation,2,2,Pittsburgh,3,6,21,3
2010-06-12,"Washington, D.C.",Boston,Tie in regulation,0,0,"Washington, D.C.",3,2,10,3
2010-06-11,Winnipeg,Columbus,Tie in regulation,4,4,Columbus,6,9,12,3
2010-06-12,Montreal,Philadelphia,Tie in regulation,2,2,Montreal,4,3,4,3
2010-06-12,Indianapolis,Chicago,Tie in regulation,2,2,Indianapolis,4,3,23,3
2010-06-15,Columbus,Chicago,Tie in regulation,6,6,Chicago,7,14,11,3
2010-06-16,Toronto,Boston,Tie in regulation,3,3,Toronto,4,3,23,3
2010-06-19,New York,"Washington, D.C.",Tie in regulation,4,4,"Washington, D.C.",4,7,18,3
2010-06-20,New York,Pittsburgh,Tie in regulation,1,1,Pittsburgh,3,4,6,3
2010-06-20,Akron,Winnipeg,Tie in regulation,2,2,Winnipeg,2,3,9,3
2010-06-20,Philadelphia,New Haven,Tie in regulation,2,2,Philadelphia,4,3,35,3
2010-06-22,Philadelphia,New Haven,Tie in regulation,2,2,New Haven,3,7,10,3
2010-06-23,Winnipeg,Detroit,Tie in regulation,4,4,Winnipeg,5,4,4,3
2010-06-29,Chicago,Columbus,Tie in regulation,2,2,Chicago,4,3,12,3
2010-06-29,Akron,St. Louis,Tie in regulation,0,0,Akron,2,1,5,3
2010-06-30,,,,,,,,,,3,3
2010-07-01,,,,,,,,,,3,3
2010-07-02,,,,,,,,,,3,3
2010-07-03,,,,,,,,,,3,3
2010-07-04,Columbus,Akron,Akron,4,5,,,,,3
2010-07-04,Boston,Montreal,Boston,8,1,,,,,3
2010-07-04,Detroit,Indianapolis,Indianapolis,0,5,,,,,3
2010-07-04,Toronto,"Washington, D.C.","Washington, D.C.",2,7,,,,,3
2010-07-04,Philadelphia,Pittsburgh,Philadelphia,13,1,,,,,3
2010-07-05,Philadelphia,Pittsburgh,Pittsburgh,4,11,,,,,3
2010-07-05,Chicago,St. Louis,St. Louis,1,5,,,,,3
2010-07-05,St. Paul,Winnipeg,St. Paul,10,8,,,,,3
2010-07-05,Columbus,Akron,Columbus,6,4,,,,,3
2010-07-05,Boston,Montreal,Montreal,1,2,,,,,3
2010-07-05,Toronto,"Washington, D.C.","Washington, D.C.",3,10,,,,,3
2010-07-06,Philadelphia,Pittsburgh,Pittsburgh,1,3,,,,,3
2010-07-06,Chicago,St. Louis,Chicago,13,12,,,,,3
2010-07-06,St. Paul,Winnipeg,St. Paul,4,3,,,,,3
2010-07-06,Columbus,Akron,Columbus,14,1,,,,,3
2010-07-06,Detroit,Indianapolis,Detroit,7,5,,,,,3
2010-07-06,Toronto,"Washington, D.C.","Washington, D.C.",3,13,,,,,3
2010-07-07,Philadelphia,Pittsburgh,Philadelphia,12,6,,,,,3
2010-07-07,New Haven,New York,New Haven,3,1,,,,,3
2010-07-07,Indianapolis,Columbus,Columbus,1,3,,,,,3
2010-07-07,Toronto,"Washington, D.C.","Washington, D.C.",2,3,,,,,3
2010-07-07,Winnipeg,St. Paul,St. Paul,0,4,,,,,3
2010-07-07,Detroit,Akron,Akron,3,9,,,,,3
2010-07-08,Montreal,New York,New York,8,10,,,,,3
2010-07-08,St. Louis,Chicago,Chicago,1,8,,,,,3
2010-07-08,Toronto,Philadelphia,Toronto,4,0,,,,,3
2010-07-08,Boston,New Haven,Boston,2,1,,,,,3
2010-07-08,Detroit,Akron,Akron,6,12,,,,,3
2010-07-08,Winnipeg,St. Paul,Winnipeg,9,4,,,,,3
2010-07-08,Indianapolis,Columbus,Indianapolis,5,4,,,,,3
2010-07-09,Pittsburgh,"Washington, D.C.","Washington, D.C.",3,6,,,,,3
2010-07-09,Montreal,New York,Montreal,3,2,,,,,3
2010-07-09,St. Louis,Chicago,St. Louis,11,10,,,,,3
2010-07-09,Toronto,Philadelphia,Philadelphia,1,6,,,,,3
2010-07-09,Boston,New Haven,New Haven,0,2,,,,,3
2010-07-09,Detroit,Akron,Akron,2,6,,,,,3
2010-07-09,Winnipeg,St. Paul,Winnipeg,6,3,,,,,3
2010-07-09,Indianapolis,Columbus,Columbus,5,9,,,,,3
2010-07-09,Montreal,New York,New York,3,7,,,,,3
2010-07-10,Pittsburgh,"Washington, D.C.",Pittsburgh,5,1,,,,,3
2010-07-10,Montreal,New York,New York,3,4,,,,,3
2010-07-10,St. Louis,Chicago,Chicago,1,5,,,,,3
2010-07-10,Toronto,Philadelphia,Philadelphia,3,8,,,,,3
2010-07-10,Boston,New Haven,New Haven,0,2,,,,,3
2010-07-10,Detroit,Akron,Detroit,8,3,,,,,3
2010-07-10,Winnipeg,St. Paul,St. Paul,1,2,,,,,3
2010-07-10,St. Louis,Chicago,St. Louis,5,4,,,,,3
2010-07-10,Indianapolis,Columbus,Columbus,6,7,,,,,3
2010-07-11,St. Paul,St. Louis,St. Louis,5,10,,,,,3
2010-07-11,Akron,Detroit,Akron,11,6,,,,,3
2010-07-11,New York,Montreal,Montreal,1,7,,,,,3
2010-07-11,"Washington, D.C.",Toronto,"Washington, D.C.",5,1,,,,,3
2010-07-11,New Haven,Boston,Boston,2,4,,,,,3
2010-07-11,Columbus,Indianapolis,Columbus,10,5,,,,,3
2010-07-11,Pittsburgh,Philadelphia,Pittsburgh,8,4,,,,,3
2010-07-12,St. Paul,St. Louis,St. Louis,1,3,,,,,3
2010-07-12,Akron,Detroit,Detroit,3,7,,,,,3
2010-07-12,New York,Montreal,New York,1,0,,,,,3
2010-07-12,"Washington, D.C.",Toronto,"Washington, D.C.",7,4,,,,,3
2010-07-12,New Haven,Boston,Boston,2,5,,,,,3
2010-07-12,Chicago,Winnipeg,Chicago,6,4,,,,,3
2010-07-12,Pittsburgh,Philadelphia,Pittsburgh,6,3,,,,,3
2010-07-13,St. Paul,St. Louis,St. Louis,3,7,,,,,3
2010-07-13,Akron,Detroit,Akron,3,1,,,,,3
2010-07-13,New York,Montreal,New York,3,2,,,,,3
2010-07-13,"Washington, D.C.",Toronto,"Washington, D.C.",1,0,,,,,3
2010-07-13,New Haven,Boston,Boston,0,1,,,,,3
2010-07-13,Columbus,Indianapolis,Columbus,10,5,,,,,3
2010-07-13,Chicago,Winnipeg,Chicago,8,2,,,,,3
2010-07-13,Pittsburgh,Philadelphia,Philadelphia,1,3,,,,,3
2010-07-14,St. Louis,St. Paul,St. Louis,6,5,,,,,3
2010-07-14,Montreal,New Haven,Montreal,5,2,,,,,3
2010-07-14,Boston,New York,New York,1,8,,,,,3
2010-07-14,Philadelphia,"Washington, D.C.",Philadelphia,9,6,,,,,3
2010-07-14,Pittsburgh,Toronto,Toronto,6,19,,,,,3
2010-07-14,Akron,Indianapolis,Akron,7,2,,,,,3
2010-07-15,Pittsburgh,Toronto,Pittsburgh,8,4,,,,,3
2010-07-15,Winnipeg,Chicago,Winnipeg,3,0,,,,,3
2010-07-15,Columbus,Detroit,Columbus,5,2,,,,,3
2010-07-15,St. Louis,St. Paul,St. Paul,1,2,,,,,3
2010-07-15,Boston,New York,New York,5,6,,,,,3
2010-07-15,Philadelphia,"Washington, D.C.","Washington, D.C.",3,8,,,,,3
2010-07-16,Akron,Indianapolis,Indianapolis,2,6,,,,,3
2010-07-16,Pittsburgh,Toronto,Pittsburgh,6,2,,,,,3
2010-07-16,Columbus,Detroit,Detroit,0,2,,,,,3
2010-07-16,St. Louis,St. Paul,St. Paul,4,5,,,,,3
2010-07-16,Montreal,New Haven,Montreal,6,0,,,,,3
2010-07-16,Boston,New York,New York,2,11,,,,,3
2010-07-16,Philadelphia,"Washington, D.C.","Washington, D.C.",6,7,,,,,3
2010-07-17,Akron,Indianapolis,Indianapolis,10,11,,,,,3
2010-07-17,Pittsburgh,Toronto,Pittsburgh,4,3,,,,,3
2010-07-17,Winnipeg,Chicago,Winnipeg,15,8,,,,,3
2010-07-17,Columbus,New York,New York,1,3,,,,,3
2010-07-17,Detroit,Boston,Detroit,5,4,,,,,3
2010-07-18,Montreal,Akron,Montreal,5,0,,,,,3
2010-07-18,Pittsburgh,St. Paul,Pittsburgh,8,7,,,,,3
2010-07-18,Chicago,"Washington, D.C.","Washington, D.C.",1,6,,,,,3
2010-07-18,Winnipeg,Philadelphia,Philadelphia,1,3,,,,,3
