Sim Number,Standings Date,Timing,Season Part,Conference,Division,Group,Rank,Team,Wins,Losses,Ties to Finish,Winning Percent,Team Strength
8,2010-05-03,pre Wind-up,Part 1,Visionaries,East Division,Desert Group,4,Monterrey,11,16,3,0.4074074074074074,0.53
8,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,1,Dallas,15,16,0,0.4838709677419355,0.534
8,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,2,San Antonio,14,16,0,0.4666666666666667,0.438
8,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,3,Merida,14,17,0,0.45161290322580644,0.51
8,2010-05-04,post Wind-up,Part 1,Visionaries,East Division,Desert Group,4,Monterrey,13,17,0,0.43333333333333335,0.53
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,1,Denver,18,13,0,0.5806451612903226,0.623
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,2,Calgary,16,12,3,0.5714285714285714,0.534
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,3,Seattle,14,16,1,0.4666666666666667,0.41
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Pass Group,4,Vancouver,9,19,3,0.32142857142857145,0.37
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,1,Denver,18,13,0,0.5806451612903226,0.623
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,2,Calgary,17,14,0,0.5483870967741935,0.534
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,3,Seattle,14,17,0,0.45161290322580644,0.41
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Pass Group,4,Vancouver,11,20,0,0.3548387096774194,0.37
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,1,Tijuana,17,11,3,0.6071428571428571,0.472
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,2,Los Angeles,16,11,4,0.5925925925925926,0.571
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,3,Oakland,12,12,7,0.5,0.565
8,2010-05-03,pre Wind-up,Part 1,Visionaries,West Division,Rush Group,4,Phoenix,14,15,2,0.4827586206896552,0.601
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,1,Tijuana,18,13,0,0.5806451612903226,0.472
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,2,Oakland,17,14,0,0.5483870967741935,0.565
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,2,Los Angeles,17,14,0,0.5483870967741935,0.571
8,2010-05-04,post Wind-up,Part 1,Visionaries,West Division,Rush Group,4,Phoenix,15,16,0,0.4838709677419355,0.601
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,1,New York,45,29,5,0.6081081081081081,0.531
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,2,Montreal,46,30,3,0.6052631578947368,0.58
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,3,Boston,42,34,3,0.5526315789473685,0.457
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Port Group,4,New Haven,24,51,4,0.32,0.253
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,1,Montreal,49,30,0,0.620253164556962,0.58
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,2,New York,47,32,0,0.5949367088607594,0.531
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,3,Boston,44,35,0,0.5569620253164557,0.457
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Port Group,4,New Haven,25,54,0,0.31645569620253167,0.253
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,1,"Washington, D.C.",40,34,5,0.5405405405405406,0.49
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,2,Philadelphia,41,36,2,0.5324675324675324,0.5
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,3,Pittsburgh,35,38,6,0.4794520547945205,0.494
8,2010-06-29,pre Wind-up,Part 2,Founders,East Division,Canal Group,4,Toronto,32,45,2,0.4155844155844156,0.506
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,1,"Washington, D.C.",43,36,0,0.5443037974683544,0.49
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,2,Philadelphia,42,37,0,0.5316455696202531,0.5
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,3,Pittsburgh,37,42,0,0.46835443037974683,0.494
8,2010-06-30,post Wind-up,Part 2,Founders,East Division,Canal Group,4,Toronto,33,46,0,0.4177215189873418,0.506
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,1,St. Paul,46,32,1,0.5897435897435898,0.571
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,2,Winnipeg,41,36,1,0.5324675324675324,0.547
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,3,Chicago,32,45,2,0.4155844155844156,0.481
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Aurora Group,4,St. Louis,29,47,2,0.3815789473684211,0.389
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,1,St. Paul,47,32,0,0.5949367088607594,0.571
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,2,Winnipeg,41,37,0,0.5256410256410257,0.547
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,3,Chicago,33,46,0,0.4177215189873418,0.481
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Aurora Group,4,St. Louis,29,49,0,0.3717948717948718,0.389
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,1,Detroit,46,31,1,0.5974025974025974,0.525
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,2,Akron,41,36,1,0.5324675324675324,0.562
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,3,Columbus,38,37,3,0.5066666666666667,0.531
8,2010-06-29,pre Wind-up,Part 2,Founders,West Division,Rail Group,4,Indianapolis,30,47,1,0.38961038961038963,0.426
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,1,Detroit,47,31,0,0.6025641025641025,0.525
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,2,Akron,42,36,0,0.5384615384615384,0.562
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,3,Columbus,39,39,0,0.5,0.531
8,2010-06-30,post Wind-up,Part 2,Founders,West Division,Rail Group,4,Indianapolis,31,47,0,0.3974358974358974,0.426
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,1,Charlotte,43,34,1,0.5584415584415584,0.508
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,2,Nashville,38,40,2,0.48717948717948717,0.509
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,3,Birmingham,36,39,4,0.48,0.491
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Ridge Group,4,Atlanta,34,41,4,0.4533333333333333,0.466
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,1,Charlotte,43,35,0,0.5512820512820513,0.508
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,2,Birmingham,40,39,0,0.5063291139240507,0.491
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,3,Nashville,39,41,0,0.4875,0.509
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Ridge Group,4,Atlanta,35,44,0,0.4430379746835443,0.466
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,1,Monterrey,43,33,2,0.5657894736842105,0.53
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,2,Merida,38,37,4,0.5066666666666667,0.51
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,3,San Antonio,38,40,0,0.48717948717948717,0.438
8,2010-06-29,pre Wind-up,Part 2,Visionaries,East Division,Desert Group,4,Dallas,31,43,5,0.4189189189189189,0.534
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,1,Monterrey,45,33,0,0.5769230769230769,0.53
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,2,Merida,39,40,0,0.4936708860759494,0.51
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,3,San Antonio,38,40,0,0.48717948717948717,0.438
8,2010-06-30,post Wind-up,Part 2,Visionaries,East Division,Desert Group,4,Dallas,33,46,0,0.4177215189873418,0.534
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,1,Denver,48,28,3,0.631578947368421,0.623
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,2,Seattle,32,41,6,0.4383561643835616,0.41
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,3,Calgary,34,44,1,0.4358974358974359,0.534
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Pass Group,4,Vancouver,26,47,6,0.3561643835616438,0.37
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,1,Denver,49,30,0,0.620253164556962,0.623
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,2,Calgary,34,45,0,0.43037974683544306,0.534
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,3,Seattle,33,46,0,0.4177215189873418,0.41
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Pass Group,4,Vancouver,29,50,0,0.3670886075949367,0.37
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,1,Tijuana,44,33,2,0.5714285714285714,0.472
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,2,Los Angeles,42,32,5,0.5675675675675675,0.571
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,3,Oakland,41,34,4,0.5466666666666666,0.565
8,2010-06-29,pre Wind-up,Part 2,Visionaries,West Division,Rush Group,4,Phoenix,36,38,5,0.4864864864864865,0.601
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,1,Tijuana,46,33,0,0.5822784810126582,0.472
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,2,Los Angeles,45,34,0,0.569620253164557,0.571
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,3,Oakland,43,36,0,0.5443037974683544,0.565
8,2010-06-30,post Wind-up,Part 2,Visionaries,West Division,Rush Group,4,Phoenix,40,39,0,0.5063291139240507,0.601
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Port Group,1,New York,68,45,3,0.6017699115044248,0.531
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Port Group,2,Montreal,69,46,2,0.6,0.58
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Port Group,3,Boston,61,53,3,0.5350877192982456,0.457
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Port Group,4,New Haven,34,81,1,0.2956521739130435,0.253
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Port Group,1,Montreal,71,46,0,0.6068376068376068,0.58
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Port Group,2,New York,69,47,0,0.5948275862068966,0.531
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Port Group,3,Boston,63,54,0,0.5384615384615384,0.457
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Port Group,4,New Haven,35,81,0,0.3017241379310345,0.253
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Canal Group,1,"Washington, D.C.",59,54,4,0.5221238938053098,0.49
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Canal Group,2,Philadelphia,58,55,4,0.5132743362831859,0.5
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Canal Group,3,Pittsburgh,52,60,5,0.4642857142857143,0.494
8,2010-08-12,pre Wind-up,Part 3,Founders,East Division,Canal Group,4,Toronto,51,63,3,0.4473684210526316,0.506
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Canal Group,1,"Washington, D.C.",61,56,0,0.5213675213675214,0.49
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Canal Group,2,Philadelphia,59,58,0,0.5042735042735043,0.5
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Canal Group,3,Pittsburgh,55,62,0,0.4700854700854701,0.494
8,2010-08-13,post Wind-up,Part 3,Founders,East Division,Canal Group,4,Toronto,52,65,0,0.4444444444444444,0.506
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Aurora Group,1,St. Paul,69,45,1,0.6052631578947368,0.571
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Aurora Group,2,Winnipeg,57,55,4,0.5089285714285714,0.547
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Aurora Group,3,Chicago,52,60,4,0.4642857142857143,0.481
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Aurora Group,4,St. Louis,44,69,2,0.3893805309734513,0.389
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Aurora Group,1,St. Paul,70,45,0,0.6086956521739131,0.571
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Aurora Group,2,Winnipeg,60,56,0,0.5172413793103449,0.547
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Aurora Group,3,Chicago,52,64,0,0.4482758620689655,0.481
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Aurora Group,4,St. Louis,44,71,0,0.3826086956521739,0.389
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Rail Group,1,Detroit,66,48,2,0.5789473684210527,0.525
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Rail Group,2,Akron,59,52,5,0.5315315315315315,0.562
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Rail Group,3,Columbus,56,56,4,0.5,0.531
8,2010-08-12,pre Wind-up,Part 3,Founders,West Division,Rail Group,4,Indianapolis,49,62,5,0.44144144144144143,0.426
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Rail Group,1,Detroit,68,48,0,0.5862068965517241,0.525
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Rail Group,2,Akron,62,54,0,0.5344827586206896,0.562
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Rail Group,3,Columbus,58,58,0,0.5,0.531
8,2010-08-13,post Wind-up,Part 3,Founders,West Division,Rail Group,4,Indianapolis,51,65,0,0.4396551724137931,0.426
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Ridge Group,1,Nashville,62,52,2,0.543859649122807,0.509
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Ridge Group,2,Charlotte,60,51,5,0.5405405405405406,0.508
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Ridge Group,3,Birmingham,54,62,1,0.46551724137931033,0.491
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Ridge Group,4,Atlanta,48,67,2,0.41739130434782606,0.466
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Ridge Group,1,Nashville,63,53,0,0.5431034482758621,0.509
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Ridge Group,2,Charlotte,60,56,0,0.5172413793103449,0.508
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Ridge Group,3,Birmingham,54,63,0,0.46153846153846156,0.491
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Ridge Group,4,Atlanta,50,67,0,0.42735042735042733,0.466
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Desert Group,1,Monterrey,59,51,5,0.5363636363636364,0.53
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Desert Group,2,Merida,59,56,1,0.5130434782608696,0.51
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Desert Group,3,San Antonio,52,59,5,0.46846846846846846,0.438
8,2010-08-12,pre Wind-up,Part 3,Visionaries,East Division,Desert Group,4,Dallas,46,68,3,0.40350877192982454,0.534
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Desert Group,1,Monterrey,62,53,0,0.5391304347826087,0.53
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Desert Group,2,Merida,59,57,0,0.5086206896551724,0.51
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Desert Group,3,San Antonio,54,62,0,0.46551724137931033,0.438
8,2010-08-13,post Wind-up,Part 3,Visionaries,East Division,Desert Group,4,Dallas,46,71,0,0.39316239316239315,0.534
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Pass Group,1,Denver,72,41,3,0.6371681415929203,0.623
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Pass Group,2,Calgary,51,62,4,0.45132743362831856,0.534
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Pass Group,2,Seattle,51,62,4,0.45132743362831856,0.41
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Pass Group,4,Vancouver,46,67,3,0.40707964601769914,0.37
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Pass Group,1,Denver,75,41,0,0.646551724137931,0.623
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Pass Group,2,Calgary,55,62,0,0.4700854700854701,0.534
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Pass Group,3,Seattle,52,65,0,0.4444444444444444,0.41
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Pass Group,4,Vancouver,47,69,0,0.4051724137931034,0.37
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Rush Group,1,Los Angeles,67,48,1,0.5826086956521739,0.571
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Rush Group,2,Tijuana,62,54,1,0.5344827586206896,0.472
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Rush Group,3,Oakland,60,53,4,0.5309734513274337,0.565
8,2010-08-12,pre Wind-up,Part 3,Visionaries,West Division,Rush Group,4,Phoenix,58,54,4,0.5178571428571429,0.601
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Rush Group,1,Los Angeles,68,48,0,0.5862068965517241,0.571
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Rush Group,2,Oakland,63,54,0,0.5384615384615384,0.565
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Rush Group,3,Tijuana,62,55,0,0.5299145299145299,0.472
8,2010-08-13,post Wind-up,Part 3,Visionaries,West Division,Rush Group,4,Phoenix,61,55,0,0.5258620689655172,0.601
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,1,Montreal,95,55,6,0.6333333333333333,0.58
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,2,New York,88,63,5,0.5827814569536424,0.531
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,3,Boston,77,72,7,0.5167785234899329,0.457
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Port Group,4,New Haven,42,110,4,0.27631578947368424,0.253
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,1,Montreal,99,57,0,0.6346153846153846,0.58
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,2,New York,92,64,0,0.5897435897435898,0.531
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,3,Boston,81,75,0,0.5192307692307693,0.457
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Port Group,4,New Haven,43,113,0,0.27564102564102566,0.253
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,1,"Washington, D.C.",74,76,6,0.49333333333333335,0.49
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,2,Philadelphia,73,79,4,0.48026315789473684,0.5
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,2,Pittsburgh,73,79,4,0.48026315789473684,0.494
8,2010-09-25,pre Wind-up,Part 4,Founders,East Division,Canal Group,4,Toronto,67,81,8,0.4527027027027027,0.506
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,1,Philadelphia,76,80,0,0.48717948717948717,0.5
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,1,"Washington, D.C.",76,80,0,0.48717948717948717,0.49
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,3,Pittsburgh,75,81,0,0.4807692307692308,0.494
8,2010-09-26,post Wind-up,Part 4,Founders,East Division,Canal Group,4,Toronto,71,85,0,0.4551282051282051,0.506
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,1,St. Paul,93,61,2,0.6038961038961039,0.571
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,2,Winnipeg,78,74,4,0.5131578947368421,0.547
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,3,Chicago,75,79,2,0.487012987012987,0.481
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Aurora Group,4,St. Louis,63,91,2,0.4090909090909091,0.389
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,1,St. Paul,95,61,0,0.6089743589743589,0.571
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,2,Winnipeg,80,76,0,0.5128205128205128,0.547
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,3,Chicago,75,81,0,0.4807692307692308,0.481
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Aurora Group,4,St. Louis,64,92,0,0.41025641025641024,0.389
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,1,Akron,85,64,7,0.5704697986577181,0.562
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,2,Detroit,81,70,5,0.5364238410596026,0.525
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,3,Indianapolis,74,78,4,0.4868421052631579,0.426
8,2010-09-25,pre Wind-up,Part 4,Founders,West Division,Rail Group,4,Columbus,74,80,2,0.4805194805194805,0.531
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,1,Akron,88,68,0,0.5641025641025641,0.562
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,2,Detroit,82,74,0,0.5256410256410257,0.525
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,3,Indianapolis,76,80,0,0.48717948717948717,0.426
8,2010-09-26,post Wind-up,Part 4,Founders,West Division,Rail Group,4,Columbus,75,81,0,0.4807692307692308,0.531
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,1,Nashville,85,67,4,0.5592105263157895,0.509
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,2,Charlotte,77,74,5,0.5099337748344371,0.508
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,3,Atlanta,73,81,2,0.474025974025974,0.466
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Ridge Group,4,Birmingham,65,87,4,0.4276315789473684,0.491
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,1,Nashville,87,69,0,0.5576923076923077,0.509
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,2,Charlotte,80,76,0,0.5128205128205128,0.508
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,3,Atlanta,73,83,0,0.46794871794871795,0.466
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Ridge Group,4,Birmingham,67,89,0,0.42948717948717946,0.491
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,1,Monterrey,82,70,4,0.5394736842105263,0.53
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,2,Merida,76,75,5,0.5033112582781457,0.51
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,3,San Antonio,73,79,4,0.48026315789473684,0.438
8,2010-09-25,pre Wind-up,Part 4,Visionaries,East Division,Desert Group,4,Dallas,63,91,2,0.4090909090909091,0.534
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,1,Monterrey,83,73,0,0.532051282051282,0.53
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,2,Merida,79,77,0,0.5064102564102564,0.51
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,3,San Antonio,74,82,0,0.47435897435897434,0.438
8,2010-09-26,post Wind-up,Part 4,Visionaries,East Division,Desert Group,4,Dallas,65,91,0,0.4166666666666667,0.534
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,1,Denver,99,55,2,0.6428571428571429,0.623
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,2,Calgary,74,82,0,0.47435897435897434,0.534
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,3,Seattle,70,86,0,0.44871794871794873,0.41
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Pass Group,4,Vancouver,61,92,3,0.39869281045751637,0.37
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,1,Denver,100,56,0,0.6410256410256411,0.623
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,2,Calgary,74,82,0,0.47435897435897434,0.534
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,3,Seattle,70,86,0,0.44871794871794873,0.41
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Pass Group,4,Vancouver,63,93,0,0.40384615384615385,0.37
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,1,Phoenix,84,70,2,0.5454545454545454,0.601
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,2,Oakland,82,72,2,0.5324675324675324,0.565
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,3,Los Angeles,80,71,5,0.5298013245033113,0.571
8,2010-09-25,pre Wind-up,Part 4,Visionaries,West Division,Rush Group,4,Tijuana,80,72,4,0.5263157894736842,0.472
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,1,Phoenix,85,71,0,0.5448717948717948,0.601
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,2,Oakland,84,72,0,0.5384615384615384,0.565
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,2,Tijuana,84,72,0,0.5384615384615384,0.472
8,2010-09-26,post Wind-up,Part 4,Visionaries,West Division,Rush Group,4,Los Angeles,80,76,0,0.5128205128205128,0.571
9,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,1,Boston,16,12,3,0.5714285714285714,0.457
9,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,2,New York,14,15,2,0.4827586206896552,0.531
9,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,3,Montreal,10,17,4,0.37037037037037035,0.58
9,2010-05-03,pre Wind-up,Part 1,Founders,East Division,Port Group,4,New Haven,9,20,2,0.3103448275862069,0.253
9,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,1,Boston,16,15,0,0.5161290322580645,0.457
9,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,1,New York,16,15,0,0.5161290322580645,0.531
9,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,3,Montreal,14,17,0,0.45161290322580644,0.58
9,2010-05-04,post Wind-up,Part 1,Founders,East Division,Port Group,4,New Haven,9,22,0,0.2903225806451613,0.253
